worker,question,answer,truth,time
AQRI1E9W5268O,6606,0,0,4
A109CH3492UU42,6606,0,0,86
AR2V2N3U8JC96,6606,0,0,9
A3PM8L29POUPBQ,6606,0,0,9
A3TVDFJ22T1FFN,6606,0,0,19
A2K5K848SPDG2L,6606,0,0,75
A9KPCMO1J1LQF,6606,0,0,3
A3P2LT53J1GUBG,6606,0,0,12
A3K43RI91Y567E,6606,0,0,6
A2C7UETA9SL9SK,6606,0,0,9
A1V6P1ZE6Q8YEW,6606,0,0,2070
ABI0GL9ER3H1M,6606,1,0,5
ALQPGVQZEZSUE,6606,0,0,162
A2AGDF3VY0L1QP,6606,0,0,8
AF9OA6LYG27BX,6606,0,0,3
A2V3P1XE33NYC3,6606,0,0,3
A3K43RI91Y567E,6655,0,0,5
A109CH3492UU42,6655,0,0,49
A3PAKT8TH3N2ZZ,6655,0,0,90
AYXIDCIGUA037,6655,0,0,7
A2CWJRAEFZ44HU,6655,0,0,7
AQORJW4W8U9YU,6655,1,0,20
A2C7UETA9SL9SK,6655,0,0,5
A2QYPEWPAGGKLQ,6655,0,0,8
A3PIAHR6PGXZNT,6655,0,0,7
A2AWDYE8TVVZMV,6655,0,0,5
ADPH5QAINZCR4,6655,0,0,8
A166A2M31CW2C7,6655,0,0,4
A2FUMA4UR6S920,6655,0,0,3
A3FHFGC3V9B3OJ,6655,0,0,14
ACVEFRSUAPSEQ,6655,0,0,4
A2N3SBG44JOYJ0,6655,0,0,1
AQRI1E9W5268O,6655,0,0,4
A2V3P1XE33NYC3,6655,0,0,2
A3PM8L29POUPBQ,6655,0,0,3
A2C57JVPIOH7F2,6655,0,0,13
AF9OA6LYG27BX,6667,0,0,3
ALQPGVQZEZSUE,6667,0,0,179
A36470UBRH28GO,6667,0,0,5
A3K43RI91Y567E,6667,0,0,6
A1WRYUFOYFF8QO,6667,0,0,341
ADMTRXEG43HU0,6667,0,0,8
AJPQEZBVJXVE9,6667,0,0,3
A2V3P1XE33NYC3,6667,0,0,2
A3DLWGA9J3LU3H,6667,0,0,9
A2BLQ1GVEHJR8T,6667,0,0,46
AQRI1E9W5268O,6667,0,0,3
A36SM7QM8OK3H6,6667,0,0,6
A1YQPOF381ZJRW,6667,0,0,3
A11VJ9HVZPID81,6667,0,0,4
A1KGCOR8OXYR72,6667,0,0,5
A23VQ6YY9YM32S,6667,0,0,4
A2ALWT2BUSXD83,6667,0,0,5
A19BMRBO5UAD6H,6667,0,0,6
A2FUMA4UR6S920,6667,0,0,4
A3RR85PK3AV9TU,6667,0,0,4
A2TR0BG1WR2KJB,6697,0,0,15
A26CQZGNV3GJXS,6697,0,0,308
ALQPGVQZEZSUE,6697,0,0,141
A24LUXW1DB1QI5,6697,0,0,6
A19BMRBO5UAD6H,6697,0,0,4
AF9OA6LYG27BX,6697,0,0,3
A3PAKT8TH3N2ZZ,6697,0,0,326
A1DH493HKY9ZQ,6697,0,0,25
A2AWDYE8TVVZMV,6697,0,0,4
A3FHFGC3V9B3OJ,6697,0,0,5
A1X0WT0A91ZCIH,6697,0,0,8
A109CH3492UU42,6697,0,0,85
A2QAIIROYI52KO,6697,0,0,265
A2C57JVPIOH7F2,6697,0,0,7
A2USD3XJ7TU9Y7,6697,0,0,3
AQRI1E9W5268O,6697,0,0,3
A2JPOXYZM5AJZZ,6697,0,0,22
A9KPCMO1J1LQF,6697,0,0,4
A1FXXKSGZ7KVQI,6697,0,0,25
A36SM7QM8OK3H6,6697,0,0,6
ADPH5QAINZCR4,6708,0,0,178
A15HVZVDQAD0UJ,6708,0,0,7
A2ALWT2BUSXD83,6708,0,0,9
A1FXXKSGZ7KVQI,6708,0,0,128
A20X14OMRL0YPZ,6708,0,0,76
A3PAKT8TH3N2ZZ,6708,0,0,53
AF9OA6LYG27BX,6708,0,0,5
A2AWDYE8TVVZMV,6708,0,0,20
A36470UBRH28GO,6708,0,0,9
AQRI1E9W5268O,6708,0,0,7
ALQPGVQZEZSUE,6708,0,0,254
AR2V2N3U8JC96,6708,0,0,8
ADMTRXEG43HU0,6708,0,0,12
A3FHFGC3V9B3OJ,6708,0,0,14
A26CQZGNV3GJXS,6708,0,0,245
A11VJ9HVZPID81,6708,0,0,235
A19BMRBO5UAD6H,6708,0,0,11
A3NPYIGN1MP121,6708,0,0,13
A1OIXGF4N7O93T,6708,0,0,11
A9KPCMO1J1LQF,6708,0,0,3
A26CQZGNV3GJXS,6747,0,0,297
A9KPCMO1J1LQF,6747,0,0,5
A1UUNYHX3M8O3O,6747,0,0,732
A3PIAHR6PGXZNT,6747,0,0,9
A1OIXGF4N7O93T,6747,0,0,6
A166A2M31CW2C7,6747,0,0,18
AQRI1E9W5268O,6747,0,0,5
A26DN070RE46KD,6747,0,0,8
A2V3P1XE33NYC3,6747,0,0,7
A2C57JVPIOH7F2,6747,0,0,25
A2C7UETA9SL9SK,6747,0,0,6
A2Q0G9Q633CN04,6747,0,0,10
AW7J1S3K29XOA,6747,0,0,9
A17F6LB4PVB0Z6,6747,0,0,11
AFKZZEURTCR8U,6747,0,0,6
AF9OA6LYG27BX,6747,0,0,5
A24LUXW1DB1QI5,6747,0,0,26
A3PM8L29POUPBQ,6747,1,0,6
AJPQEZBVJXVE9,6747,0,0,8
AR2V2N3U8JC96,6747,0,0,4
AR2V2N3U8JC96,6798,0,0,7
ADMTRXEG43HU0,6798,0,0,7
A22ZXHWYRRWDCL,6798,0,0,9
ACVEFRSUAPSEQ,6798,0,0,4
AD5IKFAK8KN4P,6798,0,0,9
A2CWJRAEFZ44HU,6798,0,0,6
A36SM7QM8OK3H6,6798,0,0,4
A2VTRIPL7H0IZH,6798,0,0,8
A2JUIW09ZP5KFS,6798,0,0,6
A2GR1NO60FBJ2,6798,0,0,13
A2N3SBG44JOYJ0,6798,0,0,2
A19BMRBO5UAD6H,6798,0,0,6
A3PM8L29POUPBQ,6798,0,0,4
A3RR85PK3AV9TU,6798,0,0,16
A1Z048705962W6,6798,0,0,6
A3K43RI91Y567E,6798,0,0,4
A9KPCMO1J1LQF,6798,0,0,4
AFKZZEURTCR8U,6798,0,0,6
A109CH3492UU42,6798,0,0,122
ASHOXF02ZJWXL,6798,0,0,11
AANKP2NELIU8L,6828,0,0,8
A9KPCMO1J1LQF,6828,0,0,22
A1TEQTP52NS7D1,6828,0,0,12
A36SM7QM8OK3H6,6828,0,0,5
A3VDQ6HZDIPBD4,6828,0,0,13
A11VJ9HVZPID81,6828,0,0,4
AF9OA6LYG27BX,6828,0,0,2
A1FXXKSGZ7KVQI,6828,0,0,45
AQRI1E9W5268O,6828,0,0,4
A3DLWGA9J3LU3H,6828,0,0,8
A26DN070RE46KD,6828,0,0,9
AOAZMLP27GD81,6828,0,0,6
A2JPOXYZM5AJZZ,6828,0,0,143
AUJHICRFNP62C,6828,0,0,13
A2AWDYE8TVVZMV,6828,0,0,5
A3O81LHBBI8NPK,6828,0,0,10
A2QYPEWPAGGKLQ,6828,0,0,6
A2RMJNF6IPI42F,6828,0,0,3
AHZJB4VTLFCJ6,6828,0,0,81
A2V3P1XE33NYC3,6828,0,0,5
A36SM7QM8OK3H6,9334,0,0,7
A2GR1NO60FBJ2,9334,0,0,30
A109CH3492UU42,9334,0,0,164
A2FUMA4UR6S920,9334,0,0,7
A2Q0G9Q633CN04,9334,0,0,8
ASS4LIVDW452F,9334,0,0,10
A1NK6UXWXKFMC7,9334,0,0,6
AQRI1E9W5268O,9334,0,0,6
AUJHICRFNP62C,9334,0,0,344
A2AWDYE8TVVZMV,9334,0,0,8
AJPQEZBVJXVE9,9334,0,0,7
A3FHFGC3V9B3OJ,9334,0,0,12
A3PIAHR6PGXZNT,9334,0,0,10
A1LZWU72K42V92,9334,0,0,227
A2JPOXYZM5AJZZ,9334,0,0,4
A3K43RI91Y567E,9334,0,0,7
AOAZMLP27GD81,9334,0,0,7
A1FXXKSGZ7KVQI,9334,0,0,183
A1X0WT0A91ZCIH,9334,0,0,25
A24LUXW1DB1QI5,9334,0,0,42
A24LUXW1DB1QI5,6861,0,0,12
A3PIAHR6PGXZNT,6861,0,0,37
A1FXXKSGZ7KVQI,6861,1,0,168
A1YQPOF381ZJRW,6861,1,0,10
A3PM8L29POUPBQ,6861,0,0,10
A2JPOXYZM5AJZZ,6861,0,0,15
A1QK90OHMNVT6N,6861,1,0,15
A2ALWT2BUSXD83,6861,1,0,24
ADMTRXEG43HU0,6861,0,0,8
A7PEG6BU5QH3P,6861,0,0,41
A2TR0BG1WR2KJB,6861,0,0,43
A15HVZVDQAD0UJ,6861,1,0,30
A2V3P1XE33NYC3,6861,1,0,24
A3DY78Q4FCWTXX,6861,1,0,3
A1OIXGF4N7O93T,6861,1,0,9
A20X14OMRL0YPZ,6861,0,0,18
AF9OA6LYG27BX,6861,0,0,5
A36470UBRH28GO,6861,1,0,37
A3K43RI91Y567E,6861,0,0,29
A19BMRBO5UAD6H,6861,1,0,9
A2V3P1XE33NYC3,9337,0,0,20
A2GR1NO60FBJ2,9337,0,0,22
ABI0GL9ER3H1M,9337,0,0,9
AF9OA6LYG27BX,9337,0,0,5
A2ALWT2BUSXD83,9337,0,0,13
A82BT104GBNC,9337,0,0,31
A2JPOXYZM5AJZZ,9337,0,0,26
AQORJW4W8U9YU,9337,1,0,24
A3TVDFJ22T1FFN,9337,1,0,17
A1NK6UXWXKFMC7,9337,0,0,10
A2AWDYE8TVVZMV,9337,0,0,6
A3FHFGC3V9B3OJ,9337,0,0,12
AR2V2N3U8JC96,9337,1,0,8
AQRI1E9W5268O,9337,0,0,13
A2USD3XJ7TU9Y7,9337,0,0,8
A1YQPOF381ZJRW,9337,1,0,12
A3PM8L29POUPBQ,9337,0,0,5
A1V6P1ZE6Q8YEW,9337,0,0,513
ANK8K5WTHJ61C,9337,0,0,544
A1OIXGF4N7O93T,9337,0,0,7
A1OIXGF4N7O93T,6874,0,0,12
A3P2LT53J1GUBG,6874,0,0,8
A1FXXKSGZ7KVQI,6874,0,0,119
A36470UBRH28GO,6874,0,0,10
AR2V2N3U8JC96,6874,0,0,13
ADPH5QAINZCR4,6874,0,0,32
A3NSX46VYD9J49,6874,0,0,12
A3RR85PK3AV9TU,6874,0,0,4
A3PM8L29POUPBQ,6874,0,0,7
A1LZWU72K42V92,6874,0,0,306
A1NK6UXWXKFMC7,6874,0,0,5
AQRI1E9W5268O,6874,0,0,3
A2JPOXYZM5AJZZ,6874,0,0,93
AW7J1S3K29XOA,6874,0,0,12
ABI0GL9ER3H1M,6874,0,0,10
A26CQZGNV3GJXS,6874,0,0,241
ADMTRXEG43HU0,6874,0,0,8
A3TVDFJ22T1FFN,6874,1,0,25
A2ALWT2BUSXD83,6874,0,0,6
A2V3P1XE33NYC3,6874,0,0,6
A2Q0G9Q633CN04,8958,0,0,9
AQRI1E9W5268O,8958,0,0,9
A2JUIW09ZP5KFS,8958,0,0,5
ADPH5QAINZCR4,8958,1,0,59
A3D9L5CQXK1YJL,8958,0,0,3
AR2V2N3U8JC96,8958,0,0,3
A2JPOXYZM5AJZZ,8958,0,0,120
A26CQZGNV3GJXS,8958,0,0,113
A2BLQ1GVEHJR8T,8958,0,0,34
A11VJ9HVZPID81,8958,0,0,6
A2ALWT2BUSXD83,8958,0,0,5
A3O81LHBBI8NPK,8958,0,0,8
A19BMRBO5UAD6H,8958,0,0,6
A3K43RI91Y567E,8958,0,0,8
AUJHICRFNP62C,8958,0,0,6
A3FHFGC3V9B3OJ,8958,0,0,8
A3TVDFJ22T1FFN,8958,1,0,35
A9KPCMO1J1LQF,8958,0,0,5
ABI0GL9ER3H1M,8958,0,0,17
A36470UBRH28GO,8958,0,0,7
ASS4LIVDW452F,6884,1,0,5
AF9OA6LYG27BX,6884,1,0,5
A109CH3492UU42,6884,1,0,133
AANKP2NELIU8L,6884,1,0,5
A1OIXGF4N7O93T,6884,1,0,8
A2AWDYE8TVVZMV,6884,1,0,11
AJPQEZBVJXVE9,6884,1,0,7
A2RMJNF6IPI42F,6884,0,0,9
ADVKHM8P51FSQ,6884,1,0,5
AQRI1E9W5268O,6884,1,0,5
A19BMRBO5UAD6H,6884,1,0,7
A2QYPEWPAGGKLQ,6884,1,0,14
A21D1EVLIOKUKO,6884,0,0,20
A1V6P1ZE6Q8YEW,6884,1,0,13
A1TEQTP52NS7D1,6884,1,0,7
A9KPCMO1J1LQF,6884,1,0,4
A3NPYIGN1MP121,6884,1,0,5
A3DLWGA9J3LU3H,6884,1,0,6
A25COC9WM9XVME,6884,1,0,9
A1QK90OHMNVT6N,6884,1,0,7
ABI0GL9ER3H1M,1866,1,1,8
A3FHFGC3V9B3OJ,1866,1,1,9
AQRI1E9W5268O,1866,1,1,5
A3NSX46VYD9J49,1866,1,1,24
A3K43RI91Y567E,1866,1,1,7
A32H5INU9CYMCI,1866,1,1,9
A1FXXKSGZ7KVQI,1866,1,1,99
A2JPOXYZM5AJZZ,1866,1,1,58
AD5IKFAK8KN4P,1866,1,1,9
ADMTRXEG43HU0,1866,1,1,8
AANKP2NELIU8L,1866,1,1,8
A1HZJEDSWRG10C,1866,1,1,7
ADVKHM8P51FSQ,1866,1,1,5
A3O81LHBBI8NPK,1866,1,1,10
A1YQPOF381ZJRW,1866,1,1,3
A2ALWT2BUSXD83,1866,1,1,8
A15HVZVDQAD0UJ,1866,1,1,9
ACVEFRSUAPSEQ,1866,1,1,5
A2V3P1XE33NYC3,1866,1,1,5
A2CWJRAEFZ44HU,1866,1,1,11
ACCXC5V05C9R9,6905,0,0,16
A9KPCMO1J1LQF,6905,0,0,10
A1UUNYHX3M8O3O,6905,0,0,276
A2JPOXYZM5AJZZ,6905,0,0,65
A1V6P1ZE6Q8YEW,6905,0,0,595
ALQPGVQZEZSUE,6905,0,0,181
AF9OA6LYG27BX,6905,0,0,6
A3PM8L29POUPBQ,6905,0,0,5
A2V3P1XE33NYC3,6905,0,0,6
AQRI1E9W5268O,6905,0,0,11
ADMTRXEG43HU0,6905,0,0,11
A1WY3YGT618GC0,6905,0,0,5
AQORJW4W8U9YU,6905,0,0,9
A87D3K9YVKTQ7,6905,0,0,10
A1FXXKSGZ7KVQI,6905,0,0,150
A166A2M31CW2C7,6905,0,0,14
A3O81LHBBI8NPK,6905,0,0,16
A2JUIW09ZP5KFS,6905,0,0,9
A1YQPOF381ZJRW,6905,0,0,10
A3NPYIGN1MP121,6905,0,0,132
A3DY78Q4FCWTXX,6908,0,0,5
A26CQZGNV3GJXS,6908,0,0,261
AMUL16N6WKIRI,6908,0,0,10
AJPQEZBVJXVE9,6908,0,0,3
A2USD3XJ7TU9Y7,6908,0,0,6
A2CHE0DIBI76UU,6908,0,0,344
A3PAKT8TH3N2ZZ,6908,0,0,427
AQRI1E9W5268O,6908,0,0,7
A3PM8L29POUPBQ,6908,0,0,3
A1FXXKSGZ7KVQI,6908,0,0,132
A1NK6UXWXKFMC7,6908,0,0,5
A23VQ6YY9YM32S,6908,0,0,6
A3NSX46VYD9J49,6908,0,0,20
A2V3P1XE33NYC3,6908,0,0,3
AANKP2NELIU8L,6908,0,0,9
AOAZMLP27GD81,6908,0,0,67
A109CH3492UU42,6908,0,0,155
A3FHFGC3V9B3OJ,6908,0,0,8
A2FUMA4UR6S920,6908,0,0,6
AR2V2N3U8JC96,6908,0,0,7
A24LUXW1DB1QI5,6927,0,0,5
A3PM8L29POUPBQ,6927,0,0,4
A1YQPOF381ZJRW,6927,0,0,6
ALQPGVQZEZSUE,6927,0,0,240
A1OIXGF4N7O93T,6927,0,0,5
AJPQEZBVJXVE9,6927,0,0,4
AR2V2N3U8JC96,6927,0,0,6
A2QYPEWPAGGKLQ,6927,0,0,5
A26CQZGNV3GJXS,6927,0,0,290
ACCXC5V05C9R9,6927,0,0,50
A3TVDFJ22T1FFN,6927,1,0,21
AQORJW4W8U9YU,6927,1,0,11
A32H5INU9CYMCI,6927,0,0,6
A2ALWT2BUSXD83,6927,0,0,3
AQRI1E9W5268O,6927,0,0,4
A1PAR1TMKFPKQE,6927,0,0,12
A36SM7QM8OK3H6,6927,0,0,12
A3FHFGC3V9B3OJ,6927,0,0,7
ADPH5QAINZCR4,6927,0,0,30
AD5IKFAK8KN4P,6927,0,0,6
A3NPYIGN1MP121,6950,0,0,7
A23VQ6YY9YM32S,6950,0,0,4
A19BMRBO5UAD6H,6950,0,0,7
A2AWDYE8TVVZMV,6950,0,0,5
A15HVZVDQAD0UJ,6950,0,0,5
A1YQPOF381ZJRW,6950,0,0,9
A1MADOUB1BA0A5,6950,0,0,10
A3PM8L29POUPBQ,6950,0,0,5
A2FUMA4UR6S920,6950,0,0,6
A2GR1NO60FBJ2,6950,0,0,16
A3O81LHBBI8NPK,6950,0,0,15
A3DLWGA9J3LU3H,6950,0,0,15
AQRI1E9W5268O,6950,0,0,6
A24LUXW1DB1QI5,6950,0,0,11
A1OIXGF4N7O93T,6950,0,0,7
AHZJB4VTLFCJ6,6950,0,0,241
A1Z048705962W6,6950,0,0,5
A26CQZGNV3GJXS,6950,0,0,233
A166A2M31CW2C7,6950,0,0,19
A2V3P1XE33NYC3,6950,0,0,4
ALQPGVQZEZSUE,6954,0,0,191
A3NPYIGN1MP121,6954,0,0,4
A2V3P1XE33NYC3,6954,0,0,3
A1WRYUFOYFF8QO,6954,0,0,254
A32H5INU9CYMCI,6954,0,0,40
ADPH5QAINZCR4,6954,0,0,47
A1Z048705962W6,6954,0,0,137
AOAZMLP27GD81,6954,0,0,72
A2AWDYE8TVVZMV,6954,0,0,9
A3DY78Q4FCWTXX,6954,0,0,4
A23VQ6YY9YM32S,6954,0,0,30
AFKZZEURTCR8U,6954,0,0,6
A2FUMA4UR6S920,6954,0,0,5
A11VJ9HVZPID81,6954,0,0,5
A2JUIW09ZP5KFS,6954,0,0,11
A1KGCOR8OXYR72,6954,0,0,16
A1NK6UXWXKFMC7,6954,0,0,5
AOQ7MU1GAI5X1,6954,0,0,4
AHZJB4VTLFCJ6,6954,0,0,271
A2JPOXYZM5AJZZ,6954,0,0,21
A2FUMA4UR6S920,6979,1,0,11
A1YQPOF381ZJRW,6979,1,0,4
AHZJB4VTLFCJ6,6979,0,0,163
A87D3K9YVKTQ7,6979,1,0,9
AD5IKFAK8KN4P,6979,0,0,13
A2V3P1XE33NYC3,6979,1,0,7
AJPQEZBVJXVE9,6979,0,0,7
A2AWDYE8TVVZMV,6979,0,0,7
A2Q0G9Q633CN04,6979,0,0,8
A11VJ9HVZPID81,6979,1,0,16
A1HZJEDSWRG10C,6979,0,0,23
A3D9L5CQXK1YJL,6979,0,0,21
A2C7UETA9SL9SK,6979,1,0,11
A2JPOXYZM5AJZZ,6979,0,0,137
ASS4LIVDW452F,6979,0,0,8
A2QYPEWPAGGKLQ,6979,0,0,37
A166A2M31CW2C7,6979,1,0,215
AR2V2N3U8JC96,6979,0,0,8
AQRI1E9W5268O,6979,1,0,8
A9KPCMO1J1LQF,6979,0,0,7
AHZJB4VTLFCJ6,6990,0,0,239
A2QYPEWPAGGKLQ,6990,0,0,7
A1FXXKSGZ7KVQI,6990,0,0,147
A1NK6UXWXKFMC7,6990,0,0,6
A2JPOXYZM5AJZZ,6990,0,0,31
ALQPGVQZEZSUE,6990,0,0,841
A19BMRBO5UAD6H,6990,0,0,8
A11VJ9HVZPID81,6990,0,0,9
AQRI1E9W5268O,6990,0,0,4
A2QAIIROYI52KO,6990,0,0,75
A26CQZGNV3GJXS,6990,0,0,300
A3PM8L29POUPBQ,6990,0,0,5
A36SM7QM8OK3H6,6990,0,0,4
A2ALWT2BUSXD83,6990,0,0,5
A9KPCMO1J1LQF,6990,0,0,8
AOLFXWNS32XOE,6990,0,0,17
A2V3P1XE33NYC3,6990,0,0,3
A3FHFGC3V9B3OJ,6990,0,0,4
A2AGDF3VY0L1QP,6990,0,0,10
A36LOA6VLJU157,6990,0,0,10
AQRI1E9W5268O,7060,0,0,3
AF9OA6LYG27BX,7060,0,0,2
A2V3P1XE33NYC3,7060,0,0,2
ACVEFRSUAPSEQ,7060,0,0,3
A2USD3XJ7TU9Y7,7060,0,0,5
A166A2M31CW2C7,7060,0,0,4
A282FL1T5NRQI,7060,0,0,4
A1NK6UXWXKFMC7,7060,0,0,3
A3RR85PK3AV9TU,7060,0,0,6
A2C7UETA9SL9SK,7060,0,0,8
A2QYPEWPAGGKLQ,7060,0,0,6
A3K43RI91Y567E,7060,0,0,5
A82BT104GBNC,7060,0,0,13
A2GR1NO60FBJ2,7060,0,0,8
A3NPYIGN1MP121,7060,0,0,3
A2ALWT2BUSXD83,7060,0,0,51
A15HVZVDQAD0UJ,7060,0,0,5
A24LUXW1DB1QI5,7060,0,0,5
A3PAKT8TH3N2ZZ,7060,0,0,22
ACCXC5V05C9R9,7060,0,0,11
A3D9L5CQXK1YJL,7064,0,0,3
AFKZZEURTCR8U,7064,0,0,4
AQRI1E9W5268O,7064,0,0,3
A2FUMA4UR6S920,7064,0,0,3
A2ALWT2BUSXD83,7064,0,0,5
A1TEQTP52NS7D1,7064,0,0,16
ALQPGVQZEZSUE,7064,0,0,156
A26CQZGNV3GJXS,7064,0,0,401
A2AWDYE8TVVZMV,7064,0,0,4
A22ZXHWYRRWDCL,7064,0,0,8
ACCXC5V05C9R9,7064,1,0,7
A36SM7QM8OK3H6,7064,0,0,6
A1QK90OHMNVT6N,7064,0,0,9
A1WY3YGT618GC0,7064,0,0,2
AF9OA6LYG27BX,7064,0,0,7
A2V3P1XE33NYC3,7064,0,0,2
A769WXAR6I8QU,7064,0,0,4
A24LUXW1DB1QI5,7064,0,0,6
AHZJB4VTLFCJ6,7064,0,0,241
AJPQEZBVJXVE9,7064,0,0,3
A87D3K9YVKTQ7,7104,0,0,8
A22ZXHWYRRWDCL,7104,0,0,8
AQRI1E9W5268O,7104,0,0,4
A9KPCMO1J1LQF,7104,0,0,4
A3VDQ6HZDIPBD4,7104,0,0,9
A3FHFGC3V9B3OJ,7104,0,0,4
A2QYPEWPAGGKLQ,7104,0,0,11
A26CQZGNV3GJXS,7104,0,0,94
A24LUXW1DB1QI5,7104,0,0,5
A2CHE0DIBI76UU,7104,0,0,62
AHZJB4VTLFCJ6,7104,0,0,98
A2S96ZZ70YFPSK,7104,0,0,13
A2V3P1XE33NYC3,7104,0,0,7
A26DN070RE46KD,7104,0,0,4
A27I79P03I0ZPO,7104,1,0,461
A1V6P1ZE6Q8YEW,7104,0,0,1195
ACCXC5V05C9R9,7104,0,0,8
A2USD3XJ7TU9Y7,7104,0,0,4
A3DY78Q4FCWTXX,7104,0,0,3
A1Z048705962W6,7104,0,0,7
ANK8K5WTHJ61C,7133,0,0,13
A2QYPEWPAGGKLQ,7133,0,0,5
A3PM8L29POUPBQ,7133,0,0,4
A3O81LHBBI8NPK,7133,1,0,12
A2ALWT2BUSXD83,7133,0,0,6
A2C7UETA9SL9SK,7133,0,0,7
A2USD3XJ7TU9Y7,7133,0,0,5
A1QK90OHMNVT6N,7133,0,0,6
A1WRYUFOYFF8QO,7133,0,0,251
A35DS4T8H1MWYD,7133,0,0,4
AR2V2N3U8JC96,7133,0,0,3
AF9OA6LYG27BX,7133,0,0,37
A9KPCMO1J1LQF,7133,0,0,4
A24LUXW1DB1QI5,7133,0,0,6
A2V3P1XE33NYC3,7133,0,0,3
A36LOA6VLJU157,7133,0,0,11
A32H5INU9CYMCI,7133,1,0,7
A3NPYIGN1MP121,7133,0,0,505
ASS4LIVDW452F,7133,0,0,5
A166A2M31CW2C7,7133,0,0,9
A2USD3XJ7TU9Y7,7152,0,0,5
A2QYPEWPAGGKLQ,7152,0,0,5
AHZJB4VTLFCJ6,7152,0,0,104
A3NSX46VYD9J49,7152,0,0,20
A3O81LHBBI8NPK,7152,0,0,9
A3FHFGC3V9B3OJ,7152,0,0,5
AJPQEZBVJXVE9,7152,0,0,4
A2V3P1XE33NYC3,7152,0,0,4
A2FUMA4UR6S920,7152,0,0,4
A2AWDYE8TVVZMV,7152,0,0,5
AOQ7MU1GAI5X1,7152,0,0,28
AF9OA6LYG27BX,7152,0,0,4
A3PM8L29POUPBQ,7152,0,0,3
A11VJ9HVZPID81,7152,0,0,6
A36470UBRH28GO,7152,0,0,9
A1KFK92GEFQ9F5,7152,0,0,20
A8JECF23CRGF,7152,0,0,490
A1FXXKSGZ7KVQI,7152,0,0,123
A15HVZVDQAD0UJ,7152,0,0,124
A1Z048705962W6,7152,0,0,7
A36470UBRH28GO,7155,0,0,7
ADMTRXEG43HU0,7155,0,0,9
A2Q0G9Q633CN04,7155,0,0,6
A36SM7QM8OK3H6,7155,0,0,10
A2BLQ1GVEHJR8T,7155,0,0,57
A2RMJNF6IPI42F,7155,0,0,3
A19BMRBO5UAD6H,7155,0,0,7
A2JPOXYZM5AJZZ,7155,0,0,8
A3DY78Q4FCWTXX,7155,0,0,14
AHZJB4VTLFCJ6,7155,0,0,287
A109CH3492UU42,7155,0,0,5
AZ8KL6F16ZS7G,7155,0,0,2
AF9OA6LYG27BX,7155,0,0,3
ACVEFRSUAPSEQ,7155,0,0,4
A2AWDYE8TVVZMV,7155,0,0,5
A1OIXGF4N7O93T,7155,0,0,7
AQRI1E9W5268O,7155,0,0,5
A3PM8L29POUPBQ,7155,0,0,4
A2FUMA4UR6S920,7155,0,0,8
AJPQEZBVJXVE9,7155,0,0,8
A3D9L5CQXK1YJL,7178,0,0,5
ADVKHM8P51FSQ,7178,1,0,10
A26CQZGNV3GJXS,7178,0,0,358
AOLFXWNS32XOE,7178,0,0,15
A3PM8L29POUPBQ,7178,0,0,10
AYXIDCIGUA037,7178,0,0,21
A9KPCMO1J1LQF,7178,0,0,8
AQRI1E9W5268O,7178,0,0,5
A1YQPOF381ZJRW,7178,0,0,24
AOQ7MU1GAI5X1,7178,0,0,21
ACCXC5V05C9R9,7178,0,0,9
AANKP2NELIU8L,7178,0,0,6
A2S96ZZ70YFPSK,7178,0,0,423
A3NPYIGN1MP121,7178,0,0,13
A1NK6UXWXKFMC7,7178,0,0,82
A2AWDYE8TVVZMV,7178,0,0,15
A2USD3XJ7TU9Y7,7178,0,0,9
AW7J1S3K29XOA,7178,0,0,11
AJPQEZBVJXVE9,7178,0,0,7
A2V3P1XE33NYC3,7178,0,0,3
A1V6P1ZE6Q8YEW,7191,0,0,580
ASS4LIVDW452F,7191,0,0,6
ADMTRXEG43HU0,7191,0,0,7
A2GR1NO60FBJ2,7191,0,0,7
ALQPGVQZEZSUE,7191,0,0,189
A1FXXKSGZ7KVQI,7191,0,0,65
A2ALWT2BUSXD83,7191,0,0,10
A1OIXGF4N7O93T,7191,0,0,8
A3K43RI91Y567E,7191,0,0,12
A25COC9WM9XVME,7191,0,0,13
A2C57JVPIOH7F2,7191,0,0,8
A36SM7QM8OK3H6,7191,0,0,10
A3O81LHBBI8NPK,7191,0,0,19
A2Q0G9Q633CN04,7191,0,0,24
A23VQ6YY9YM32S,7191,0,0,7
A3FA1KFSHFVKPM,7191,0,0,445
A3VDQ6HZDIPBD4,7191,0,0,12
A166A2M31CW2C7,7191,1,0,7
A11VJ9HVZPID81,7191,0,0,7
A1YQPOF381ZJRW,7191,0,0,19
AF9OA6LYG27BX,1331,1,1,8
A2AWDYE8TVVZMV,1331,1,1,6
A1WY3YGT618GC0,1331,1,1,10
A2V3P1XE33NYC3,1331,1,1,7
A3PM8L29POUPBQ,1331,1,1,5
ASS4LIVDW452F,1331,1,1,5
A3FHFGC3V9B3OJ,1331,1,1,11
A1LZWU72K42V92,1331,0,1,9
A2FUMA4UR6S920,1331,1,1,8
A166A2M31CW2C7,1331,1,1,6
A1NK6UXWXKFMC7,1331,1,1,117
A3PRX6CU0P34NE,1331,1,1,69
AYXIDCIGUA037,1331,1,1,8
AHZJB4VTLFCJ6,1331,0,1,93
ADMTRXEG43HU0,1331,1,1,8
