,uid,item,annotation,pred_uerr
1470,124,199,"[([371.0, 211.0], [644.0, 591.0])]",0.5501245183288062
1471,192,199,"[([3.0, 44.0], [101.0, 484.0]), ([372.0, 244.0], [546.0, 575.0]), ([318.0, 488.0], [490.0, 669.0])]",0.344360353497403
1472,69,199,"[([353.0, 244.0], [556.0, 575.0]), ([309.0, 483.0], [490.0, 667.0]), ([0.0, 41.0], [113.0, 487.0])]",0.42874363666612403
1473,126,199,"[([306.0, 458.0], [517.0, 679.0]), ([0.0, 45.0], [128.0, 495.0])]",0.47307830288459546
1474,173,199,"[([367.0, 236.0], [555.0, 572.0]), ([318.0, 482.0], [514.0, 679.0]), ([0.0, 40.0], [105.0, 483.0])]",0.6089346311171029
1475,1,199,"[([371.0, 220.0], [565.0, 572.0]), ([0.0, 28.0], [117.0, 498.0])]",0.49741606378483316
1476,126,39,"[([176.0, 342.0], [425.0, 752.0]), ([265.0, 358.0], [532.0, 756.0]), ([464.0, 345.0], [555.0, 474.0]), ([532.0, 356.0], [643.0, 486.0]), ([59.0, 323.0], [315.0, 667.0]), ([0.0, 336.0], [130.0, 622.0]), ([395.0, 407.0], [777.0, 768.0]), ([530.0, 205.0], [1022.0, 768.0])]",0.47307830288459546
1477,190,39,"[([410.0, 409.0], [730.0, 765.0]), ([510.0, 203.0], [1024.0, 766.0]), ([241.0, 336.0], [403.0, 719.0]), ([73.0, 313.0], [245.0, 653.0]), ([340.0, 327.0], [527.0, 706.0])]",0.5002169997029295
1478,72,39,"[([545.0, 212.0], [1024.0, 767.0]), ([405.0, 420.0], [747.0, 768.0]), ([259.0, 358.0], [521.0, 739.0]), ([532.0, 350.0], [688.0, 465.0]), ([461.0, 346.0], [542.0, 552.0]), ([278.0, 348.0], [410.0, 554.0]), ([107.0, 320.0], [274.0, 631.0]), ([0.0, 334.0], [104.0, 579.0])]",0.4079564632716442
1479,124,39,"[([632.0, 180.0], [1024.0, 768.0]), ([514.0, 376.0], [802.0, 768.0]), ([354.0, 346.0], [554.0, 768.0]), ([228.0, 292.0], [464.0, 768.0]), ([96.0, 296.0], [285.0, 708.0])]",0.5501245183288062
1480,24,39,"[([464.0, 343.0], [570.0, 479.0]), ([528.0, 347.0], [655.0, 485.0]), ([103.0, 305.0], [285.0, 495.0]), ([266.0, 330.0], [421.0, 506.0]), ([374.0, 421.0], [409.0, 428.0]), ([529.0, 203.0], [1024.0, 768.0])]",0.502770790776388
1481,182,39,"[([765.0, 256.0], [1018.0, 732.0]), ([560.0, 412.0], [718.0, 768.0]), ([562.0, 353.0], [674.0, 603.0]), ([467.0, 326.0], [577.0, 524.0]), ([406.0, 345.0], [525.0, 630.0]), ([284.0, 333.0], [446.0, 584.0]), ([116.0, 299.0], [257.0, 546.0]), ([0.0, 299.0], [126.0, 657.0])]",0.7019978445325186
1482,57,39,"[([548.0, 215.0], [1024.0, 768.0]), ([5.0, 341.0], [114.0, 631.0]), ([127.0, 312.0], [276.0, 606.0]), ([314.0, 360.0], [517.0, 740.0])]",0.5456449765800321
1483,173,39,"[([1.0, 334.0], [117.0, 565.0]), ([98.0, 321.0], [281.0, 603.0]), ([250.0, 348.0], [405.0, 746.0]), ([327.0, 346.0], [524.0, 761.0]), ([472.0, 343.0], [556.0, 479.0]), ([537.0, 348.0], [657.0, 536.0]), ([403.0, 412.0], [756.0, 763.0]), ([539.0, 210.0], [1020.0, 768.0])]",0.6089346311171029
1484,169,39,"[([77.0, 301.0], [284.0, 568.0]), ([220.0, 315.0], [445.0, 636.0]), ([341.0, 351.0], [545.0, 684.0]), ([477.0, 334.0], [554.0, 431.0]), ([561.0, 351.0], [634.0, 440.0]), ([582.0, 422.0], [686.0, 459.0]), ([486.0, 196.0], [1024.0, 768.0]), ([0.0, 333.0], [131.0, 580.0])]",0.6179430262964376
1485,57,198,"[([665.0, 299.0], [880.0, 768.0]), ([610.0, 273.0], [770.0, 768.0]), ([493.0, 307.0], [636.0, 768.0]), ([397.0, 295.0], [526.0, 723.0]), ([335.0, 328.0], [399.0, 411.0]), ([74.0, 304.0], [222.0, 759.0]), ([38.0, 340.0], [160.0, 658.0]), ([9.0, 278.0], [81.0, 737.0])]",0.5456449765800321
1486,190,198,"[([493.0, 332.0], [668.0, 768.0]), ([657.0, 289.0], [865.0, 757.0]), ([609.0, 254.0], [730.0, 710.0]), ([39.0, 306.0], [201.0, 746.0]), ([397.0, 317.0], [516.0, 664.0])]",0.5002169997029295
1487,113,198,"[([668.0, 299.0], [859.0, 766.0]), ([619.0, 277.0], [769.0, 698.0]), ([494.0, 324.0], [634.0, 767.0]), ([392.0, 325.0], [495.0, 638.0]), ([71.0, 314.0], [179.0, 713.0]), ([45.0, 346.0], [112.0, 587.0]), ([11.0, 321.0], [73.0, 544.0]), ([0.0, 302.0], [40.0, 731.0])]",0.49574021478805186
1488,108,198,"[([70.0, 309.0], [179.0, 708.0]), ([0.0, 305.0], [29.0, 734.0]), ([393.0, 321.0], [501.0, 641.0]), ([490.0, 328.0], [647.0, 768.0]), ([667.0, 300.0], [864.0, 768.0]), ([635.0, 279.0], [759.0, 746.0])]",0.4321891020398325
1489,126,198,"[([497.0, 321.0], [669.0, 768.0]), ([663.0, 296.0], [889.0, 768.0]), ([608.0, 270.0], [742.0, 704.0]), ([383.0, 317.0], [532.0, 648.0]), ([55.0, 305.0], [205.0, 726.0])]",0.47307830288459546
1490,14,198,"[([705.0, 299.0], [880.0, 757.0]), ([516.0, 323.0], [653.0, 727.0]), ([645.0, 236.0], [779.0, 705.0]), ([421.0, 311.0], [547.0, 640.0]), ([62.0, 274.0], [178.0, 747.0]), ([0.0, 290.0], [32.0, 768.0])]",0.5478849478369842
1491,24,198,"[([606.0, 257.0], [736.0, 709.0]), ([649.0, 288.0], [860.0, 752.0]), ([384.0, 302.0], [507.0, 648.0]), ([479.0, 306.0], [653.0, 768.0]), ([64.0, 295.0], [188.0, 720.0])]",0.502770790776388
1492,124,198,"[([683.0, 283.0], [894.0, 768.0]), ([480.0, 291.0], [713.0, 768.0]), ([395.0, 274.0], [559.0, 710.0]), ([53.0, 303.0], [230.0, 749.0])]",0.5501245183288062
1493,1,198,"[([382.0, 310.0], [506.0, 652.0]), ([485.0, 314.0], [652.0, 757.0]), ([640.0, 264.0], [757.0, 731.0]), ([656.0, 297.0], [881.0, 758.0]), ([49.0, 300.0], [191.0, 713.0])]",0.49741606378483316
1494,28,80,"[([0.0, 220.0], [170.0, 622.0]), ([288.0, 204.0], [828.0, 653.0]), ([874.0, 239.0], [1024.0, 662.0])]",0.4132730988817381
1495,126,80,"[([250.0, 204.0], [844.0, 666.0])]",0.47307830288459546
1496,1,80,"[([272.0, 198.0], [861.0, 662.0])]",0.49741606378483316
1497,131,80,"[([865.0, 248.0], [1024.0, 681.0]), ([294.0, 211.0], [828.0, 668.0]), ([3.0, 223.0], [169.0, 624.0])]",0.46796622444560587
1498,69,80,"[([284.0, 200.0], [843.0, 643.0]), ([866.0, 244.0], [1024.0, 662.0]), ([0.0, 219.0], [189.0, 604.0])]",0.42874363666612403
1499,190,80,"[([314.0, 213.0], [826.0, 681.0]), ([861.0, 267.0], [1024.0, 681.0])]",0.5002169997029295
1500,124,80,"[([304.0, 222.0], [801.0, 679.0])]",0.5501245183288062
1501,46,80,"[([296.0, 207.0], [794.0, 641.0]), ([872.0, 247.0], [1024.0, 663.0]), ([0.0, 220.0], [171.0, 621.0])]",0.44497822161723655
1502,43,80,"[([295.0, 230.0], [825.0, 656.0]), ([869.0, 245.0], [1024.0, 647.0]), ([2.0, 232.0], [142.0, 610.0])]",0.5636493355911233
1503,141,14,"[([185.0, 211.0], [265.0, 379.0]), ([268.0, 280.0], [332.0, 422.0]), ([481.0, 251.0], [549.0, 395.0]), ([738.0, 176.0], [820.0, 339.0]), ([890.0, 205.0], [975.0, 352.0])]",0.5876560685685659
1504,77,14,"[([179.0, 222.0], [269.0, 384.0]), ([266.0, 298.0], [324.0, 423.0]), ([472.0, 261.0], [553.0, 404.0]), ([635.0, 357.0], [665.0, 382.0]), ([727.0, 199.0], [822.0, 348.0]), ([875.0, 219.0], [980.0, 356.0])]",0.6100088210960403
1505,115,14,"[([616.0, 333.0], [683.0, 407.0]), ([718.0, 163.0], [826.0, 345.0]), ([867.0, 213.0], [981.0, 344.0]), ([975.0, 316.0], [1015.0, 368.0]), ([566.0, 379.0], [600.0, 425.0]), ([445.0, 246.0], [557.0, 390.0]), ([240.0, 283.0], [324.0, 433.0]), ([137.0, 195.0], [278.0, 387.0])]",0.5209978254383694
1506,132,14,"[([143.0, 195.0], [275.0, 397.0]), ([449.0, 245.0], [556.0, 412.0]), ([700.0, 177.0], [824.0, 367.0]), ([870.0, 195.0], [981.0, 364.0]), ([247.0, 288.0], [328.0, 415.0])]",0.47840705905014985
1507,136,14,"[([121.0, 198.0], [277.0, 395.0]), ([236.0, 285.0], [334.0, 438.0]), ([433.0, 245.0], [558.0, 411.0]), ([691.0, 163.0], [831.0, 356.0]), ([859.0, 190.0], [984.0, 349.0]), ([604.0, 343.0], [689.0, 408.0]), ([959.0, 289.0], [1019.0, 379.0])]",0.4887157543878963
1508,163,14,"[([877.0, 204.0], [980.0, 348.0]), ([725.0, 190.0], [833.0, 351.0]), ([466.0, 256.0], [559.0, 403.0]), ([152.0, 201.0], [269.0, 367.0]), ([266.0, 280.0], [324.0, 417.0])]",0.5637417298245893
1509,152,14,"[([876.0, 210.0], [983.0, 358.0]), ([713.0, 195.0], [834.0, 356.0]), ([464.0, 252.0], [558.0, 413.0]), ([157.0, 222.0], [271.0, 403.0]), ([242.0, 296.0], [335.0, 419.0])]",0.4376392685036509
1511,154,14,"[([170.0, 216.0], [268.0, 389.0]), ([252.0, 348.0], [334.0, 436.0]), ([248.0, 307.0], [334.0, 428.0]), ([457.0, 245.0], [566.0, 409.0]), ([710.0, 177.0], [836.0, 350.0]), ([865.0, 200.0], [969.0, 352.0]), ([973.0, 307.0], [1022.0, 364.0]), ([630.0, 346.0], [686.0, 387.0])]",0.5655480214759356
1512,154,142,"[([554.0, 186.0], [614.0, 243.0]), ([924.0, 256.0], [959.0, 303.0]), ([268.0, 200.0], [318.0, 243.0]), ([280.0, 287.0], [332.0, 348.0]), ([87.0, 180.0], [110.0, 215.0])]",0.5655480214759356
1513,103,142,"[([15.0, 384.0], [98.0, 481.0]), ([282.0, 276.0], [329.0, 343.0]), ([90.0, 178.0], [116.0, 229.0]), ([271.0, 198.0], [309.0, 249.0]), ([558.0, 183.0], [604.0, 245.0]), ([923.0, 250.0], [964.0, 304.0])]",0.32224192756527364
1514,77,142,"[([98.0, 187.0], [116.0, 230.0]), ([272.0, 208.0], [300.0, 248.0]), ([282.0, 287.0], [322.0, 347.0]), ([564.0, 191.0], [601.0, 248.0]), ([930.0, 263.0], [966.0, 308.0])]",0.6100088210960403
1515,118,142,"[([553.0, 179.0], [605.0, 244.0]), ([922.0, 250.0], [963.0, 307.0]), ([279.0, 271.0], [336.0, 347.0]), ([271.0, 202.0], [320.0, 249.0]), ([83.0, 179.0], [115.0, 229.0]), ([15.0, 391.0], [94.0, 487.0])]",0.43472329556159334
1516,188,142,"[([74.0, 166.0], [116.0, 236.0]), ([269.0, 187.0], [318.0, 251.0]), ([277.0, 274.0], [331.0, 354.0]), ([563.0, 182.0], [605.0, 240.0]), ([919.0, 242.0], [960.0, 307.0])]",0.4365215603771364
1517,5,142,"[([559.0, 184.0], [602.0, 250.0]), ([919.0, 249.0], [964.0, 308.0]), ([271.0, 200.0], [313.0, 250.0]), ([282.0, 275.0], [329.0, 348.0]), ([83.0, 174.0], [119.0, 233.0]), ([11.0, 382.0], [96.0, 485.0])]",0.36341740909441633
1518,69,142,"[([562.0, 195.0], [605.0, 239.0]), ([287.0, 291.0], [331.0, 341.0]), ([266.0, 204.0], [302.0, 246.0]), ([96.0, 185.0], [123.0, 227.0]), ([928.0, 262.0], [968.0, 301.0]), ([35.0, 401.0], [98.0, 467.0])]",0.42874363666612403
1519,132,142,"[([559.0, 177.0], [608.0, 248.0]), ([921.0, 253.0], [960.0, 309.0]), ([286.0, 272.0], [332.0, 345.0]), ([269.0, 199.0], [318.0, 248.0]), ([87.0, 180.0], [117.0, 236.0]), ([19.0, 394.0], [94.0, 481.0])]",0.47840705905014985
1521,69,55,"[([333.0, 284.0], [489.0, 424.0])]",0.42874363666612403
1522,114,55,"[([325.0, 246.0], [491.0, 441.0])]",0.4043521576206409
1523,141,55,"[([326.0, 211.0], [484.0, 422.0])]",0.5876560685685659
1524,110,55,"[([326.0, 238.0], [491.0, 442.0])]",0.45883779766069327
1525,150,55,"[([323.0, 216.0], [492.0, 443.0])]",0.37191317930397827
1526,131,55,"[([298.0, 273.0], [493.0, 443.0])]",0.46796622444560587
1527,41,55,"[([312.0, 223.0], [490.0, 444.0])]",0.4366932010214382
1528,87,55,"[([323.0, 280.0], [504.0, 429.0])]",0.46671161078811024
1529,45,55,"[([331.0, 270.0], [486.0, 418.0])]",0.5095143623276951
1531,118,61,"[([680.0, 288.0], [792.0, 414.0]), ([590.0, 188.0], [658.0, 275.0]), ([480.0, 205.0], [547.0, 289.0]), ([287.0, 223.0], [361.0, 318.0]), ([17.0, 192.0], [113.0, 286.0])]",0.43472329556159334
1532,5,61,"[([287.0, 222.0], [363.0, 316.0]), ([486.0, 200.0], [553.0, 292.0]), ([25.0, 185.0], [107.0, 292.0]), ([583.0, 193.0], [655.0, 280.0]), ([697.0, 280.0], [790.0, 423.0])]",0.36341740909441633
1533,136,61,"[([22.0, 185.0], [110.0, 300.0]), ([294.0, 214.0], [359.0, 313.0]), ([473.0, 197.0], [545.0, 284.0]), ([590.0, 174.0], [651.0, 273.0]), ([689.0, 280.0], [792.0, 426.0])]",0.4887157543878963
1534,138,61,"[([688.0, 288.0], [790.0, 416.0]), ([584.0, 195.0], [657.0, 275.0]), ([482.0, 197.0], [553.0, 289.0]), ([290.0, 221.0], [358.0, 315.0]), ([20.0, 187.0], [110.0, 284.0])]",0.4532362924257245
1535,152,61,"[([699.0, 293.0], [790.0, 421.0]), ([590.0, 196.0], [648.0, 274.0]), ([492.0, 218.0], [553.0, 296.0]), ([288.0, 226.0], [357.0, 317.0]), ([27.0, 193.0], [111.0, 287.0])]",0.4376392685036509
1536,69,61,"[([41.0, 190.0], [110.0, 271.0]), ([300.0, 225.0], [356.0, 298.0]), ([495.0, 204.0], [549.0, 277.0]), ([592.0, 191.0], [648.0, 272.0]), ([695.0, 295.0], [785.0, 407.0])]",0.42874363666612403
1537,115,61,"[([579.0, 198.0], [659.0, 275.0]), ([691.0, 287.0], [791.0, 423.0]), ([484.0, 196.0], [555.0, 294.0]), ([291.0, 216.0], [363.0, 316.0]), ([17.0, 186.0], [113.0, 287.0])]",0.5209978254383694
1538,103,61,"[([24.0, 189.0], [113.0, 289.0]), ([292.0, 223.0], [362.0, 315.0]), ([484.0, 198.0], [548.0, 288.0]), ([584.0, 190.0], [651.0, 278.0]), ([693.0, 285.0], [788.0, 416.0])]",0.32224192756527364
1539,167,67,"[([230.0, 152.0], [300.0, 251.0]), ([447.0, 165.0], [497.0, 255.0]), ([670.0, 182.0], [703.0, 265.0])]",0.7414480787260318
1540,69,67,"[([261.0, 179.0], [302.0, 237.0]), ([366.0, 192.0], [402.0, 248.0]), ([443.0, 180.0], [483.0, 240.0]), ([574.0, 177.0], [607.0, 223.0]), ([679.0, 202.0], [708.0, 242.0])]",0.42874363666612403
1541,77,67,"[([262.0, 181.0], [293.0, 248.0]), ([372.0, 201.0], [400.0, 254.0]), ([444.0, 181.0], [471.0, 244.0]), ([591.0, 179.0], [606.0, 226.0]), ([681.0, 207.0], [707.0, 252.0])]",0.6100088210960403
1542,73,67,"[([445.0, 171.0], [510.0, 242.0]), ([254.0, 174.0], [298.0, 253.0]), ([347.0, 190.0], [396.0, 253.0]), ([573.0, 166.0], [606.0, 223.0]), ([666.0, 190.0], [712.0, 250.0])]",0.572205738007143
1543,154,67,"[([247.0, 183.0], [278.0, 244.0]), ([360.0, 201.0], [400.0, 266.0]), ([440.0, 175.0], [491.0, 244.0]), ([574.0, 179.0], [605.0, 213.0]), ([680.0, 203.0], [707.0, 264.0])]",0.5655480214759356
1544,68,67,"[([677.0, 202.0], [707.0, 250.0]), ([579.0, 178.0], [606.0, 228.0]), ([443.0, 174.0], [481.0, 245.0]), ([364.0, 196.0], [400.0, 252.0]), ([253.0, 178.0], [295.0, 252.0])]",0.5471391872185972
1546,136,67,"[([206.0, 158.0], [294.0, 256.0]), ([342.0, 179.0], [404.0, 246.0]), ([440.0, 163.0], [482.0, 236.0]), ([569.0, 166.0], [609.0, 224.0]), ([662.0, 198.0], [704.0, 251.0])]",0.4887157543878963
1547,179,67,"[([223.0, 153.0], [295.0, 244.0]), ([352.0, 184.0], [400.0, 255.0]), ([447.0, 164.0], [501.0, 246.0]), ([550.0, 157.0], [609.0, 222.0]), ([658.0, 188.0], [711.0, 253.0])]",0.5610533814004335
1548,138,120,"[([450.0, 234.0], [577.0, 363.0]), ([225.0, 140.0], [389.0, 279.0])]",0.4532362924257245
1549,69,120,"[([223.0, 165.0], [347.0, 276.0]), ([447.0, 274.0], [566.0, 355.0])]",0.42874363666612403
1550,132,120,"[([204.0, 124.0], [379.0, 282.0]), ([444.0, 246.0], [583.0, 358.0])]",0.47840705905014985
1551,152,120,"[([452.0, 248.0], [579.0, 368.0]), ([227.0, 153.0], [387.0, 292.0])]",0.4376392685036509
1552,174,120,"[([215.0, 165.0], [388.0, 277.0]), ([443.0, 263.0], [583.0, 357.0])]",0.4399766326259547
1553,87,120,"[([242.0, 184.0], [362.0, 284.0]), ([453.0, 268.0], [567.0, 356.0])]",0.46671161078811024
1554,114,120,"[([256.0, 149.0], [368.0, 303.0]), ([463.0, 248.0], [561.0, 380.0])]",0.4043521576206409
1555,118,120,"[([447.0, 257.0], [567.0, 375.0]), ([219.0, 159.0], [349.0, 279.0])]",0.43472329556159334
1556,41,120,"[([436.0, 233.0], [585.0, 360.0]), ([199.0, 118.0], [395.0, 279.0])]",0.4366932010214382
1557,127,3,"[([228.0, 91.0], [309.0, 193.0]), ([350.0, 61.0], [422.0, 177.0]), ([456.0, 132.0], [510.0, 218.0]), ([559.0, 156.0], [630.0, 245.0]), ([694.0, 141.0], [763.0, 237.0]), ([770.0, 186.0], [794.0, 222.0]), ([850.0, 159.0], [881.0, 203.0]), ([910.0, 190.0], [929.0, 218.0]), ([926.0, 176.0], [962.0, 211.0])]",0.6688214679236285
1558,73,3,"[([228.0, 103.0], [302.0, 190.0]), ([350.0, 73.0], [420.0, 177.0]), ([459.0, 155.0], [524.0, 225.0]), ([563.0, 155.0], [628.0, 242.0]), ([702.0, 155.0], [767.0, 238.0]), ([923.0, 181.0], [962.0, 216.0])]",0.572205738007143
1559,132,3,"[([247.0, 109.0], [300.0, 187.0]), ([363.0, 78.0], [408.0, 164.0]), ([465.0, 147.0], [503.0, 217.0]), ([568.0, 169.0], [617.0, 235.0]), ([705.0, 164.0], [753.0, 240.0])]",0.47840705905014985
1561,58,3,"[([706.0, 177.0], [756.0, 234.0]), ([574.0, 174.0], [621.0, 238.0]), ([462.0, 163.0], [504.0, 214.0]), ([364.0, 101.0], [415.0, 165.0]), ([250.0, 125.0], [296.0, 188.0]), ([927.0, 186.0], [951.0, 208.0])]",0.5172593048717969
1562,77,3,"[([256.0, 127.0], [298.0, 189.0]), ([373.0, 106.0], [407.0, 166.0]), ([465.0, 163.0], [503.0, 215.0]), ([579.0, 180.0], [619.0, 233.0]), ([708.0, 174.0], [752.0, 231.0]), ([930.0, 185.0], [948.0, 209.0])]",0.6100088210960403
1563,163,3,"[([713.0, 172.0], [754.0, 231.0]), ([929.0, 186.0], [950.0, 213.0]), ([576.0, 176.0], [622.0, 233.0]), ([464.0, 154.0], [505.0, 213.0]), ([358.0, 85.0], [413.0, 165.0]), ([252.0, 108.0], [307.0, 183.0])]",0.5637417298245893
1564,167,3,"[([243.0, 109.0], [293.0, 195.0]), ([356.0, 102.0], [423.0, 165.0]), ([473.0, 158.0], [493.0, 212.0]), ([583.0, 185.0], [610.0, 235.0]), ([720.0, 165.0], [743.0, 245.0])]",0.7414480787260318
1565,136,3,"[([241.0, 115.0], [302.0, 186.0]), ([355.0, 91.0], [414.0, 156.0]), ([454.0, 152.0], [509.0, 214.0]), ([565.0, 160.0], [620.0, 233.0]), ([693.0, 152.0], [758.0, 238.0]), ([928.0, 174.0], [965.0, 208.0]), ([904.0, 198.0], [935.0, 217.0]), ([851.0, 166.0], [875.0, 200.0]), ([773.0, 190.0], [787.0, 216.0])]",0.4887157543878963
1566,136,97,"[([403.0, 340.0], [523.0, 479.0]), ([217.0, 310.0], [342.0, 445.0]), ([52.0, 402.0], [143.0, 506.0]), ([85.0, 562.0], [217.0, 700.0]), ([177.0, 706.0], [290.0, 783.0]), ([113.0, 845.0], [156.0, 903.0]), ([189.0, 848.0], [232.0, 891.0]), ([272.0, 878.0], [333.0, 931.0]), ([348.0, 556.0], [477.0, 669.0])]",0.4887157543878963
1573,188,97,"[([400.0, 314.0], [525.0, 484.0]), ([228.0, 319.0], [348.0, 457.0]), ([40.0, 395.0], [172.0, 511.0]), ([76.0, 551.0], [201.0, 677.0]), ([192.0, 703.0], [283.0, 808.0]), ([196.0, 855.0], [245.0, 918.0]), ([261.0, 867.0], [301.0, 920.0]), ([111.0, 851.0], [172.0, 911.0])]",0.4365215603771364
1575,141,197,"[([270.0, 180.0], [311.0, 246.0]), ([563.0, 437.0], [601.0, 517.0]), ([403.0, 108.0], [438.0, 199.0]), ([734.0, 163.0], [761.0, 196.0]), ([944.0, 141.0], [971.0, 174.0])]",0.5876560685685659
1576,107,197,"[([394.0, 90.0], [449.0, 196.0]), ([267.0, 171.0], [321.0, 259.0]), ([557.0, 430.0], [600.0, 519.0]), ([734.0, 179.0], [762.0, 212.0]), ([944.0, 136.0], [965.0, 189.0])]",0.5473873367003911
1577,118,197,"[([393.0, 105.0], [465.0, 198.0]), ([265.0, 179.0], [321.0, 254.0]), ([549.0, 438.0], [630.0, 521.0]), ([728.0, 174.0], [762.0, 206.0]), ([942.0, 126.0], [975.0, 178.0])]",0.43472329556159334
1578,136,197,"[([252.0, 171.0], [330.0, 272.0]), ([382.0, 91.0], [484.0, 222.0]), ([557.0, 411.0], [648.0, 534.0]), ([722.0, 151.0], [777.0, 217.0]), ([839.0, 145.0], [874.0, 174.0]), ([930.0, 124.0], [985.0, 191.0]), ([520.0, 161.0], [536.0, 191.0])]",0.4887157543878963
1579,155,197,"[([268.0, 178.0], [321.0, 259.0]), ([398.0, 105.0], [457.0, 197.0]), ([559.0, 434.0], [617.0, 523.0]), ([732.0, 174.0], [764.0, 210.0]), ([845.0, 150.0], [864.0, 174.0]), ([946.0, 127.0], [976.0, 182.0])]",0.5058072735353795
1580,154,197,"[([262.0, 175.0], [316.0, 251.0]), ([381.0, 101.0], [461.0, 200.0]), ([723.0, 167.0], [784.0, 202.0]), ([844.0, 150.0], [860.0, 167.0]), ([934.0, 130.0], [963.0, 173.0]), ([548.0, 434.0], [636.0, 527.0])]",0.5655480214759356
1581,69,197,"[([265.0, 190.0], [314.0, 254.0]), ([388.0, 113.0], [450.0, 192.0]), ([548.0, 444.0], [600.0, 519.0]), ([731.0, 175.0], [767.0, 206.0]), ([940.0, 138.0], [970.0, 186.0])]",0.42874363666612403
1583,152,197,"[([551.0, 439.0], [630.0, 523.0]), ([393.0, 102.0], [455.0, 202.0]), ([265.0, 182.0], [319.0, 259.0]), ([726.0, 172.0], [769.0, 213.0]), ([940.0, 126.0], [971.0, 182.0]), ([845.0, 151.0], [863.0, 168.0])]",0.4376392685036509
1584,152,181,"[([635.0, 51.0], [763.0, 225.0]), ([489.0, 167.0], [571.0, 286.0])]",0.4376392685036509
1585,114,181,"[([629.0, 88.0], [747.0, 229.0]), ([513.0, 176.0], [572.0, 286.0])]",0.4043521576206409
1586,150,181,"[([485.0, 167.0], [572.0, 283.0]), ([628.0, 42.0], [765.0, 227.0])]",0.37191317930397827
1587,69,181,"[([644.0, 93.0], [746.0, 204.0]), ([522.0, 192.0], [572.0, 273.0])]",0.42874363666612403
1588,41,181,"[([627.0, 59.0], [758.0, 230.0]), ([485.0, 159.0], [569.0, 284.0])]",0.4366932010214382
1589,131,181,"[([634.0, 51.0], [764.0, 232.0]), ([511.0, 167.0], [576.0, 290.0])]",0.46796622444560587
1590,87,181,"[([637.0, 81.0], [740.0, 221.0]), ([522.0, 187.0], [580.0, 277.0])]",0.46671161078811024
1591,91,181,"[([624.0, 70.0], [769.0, 227.0]), ([488.0, 173.0], [569.0, 283.0])]",0.43460532297242915
1593,136,191,"[([136.0, 154.0], [190.0, 223.0]), ([230.0, 187.0], [288.0, 242.0]), ([318.0, 167.0], [358.0, 231.0]), ([382.0, 223.0], [416.0, 270.0]), ([457.0, 191.0], [489.0, 241.0]), ([531.0, 207.0], [577.0, 254.0]), ([608.0, 172.0], [653.0, 230.0]), ([693.0, 185.0], [730.0, 247.0]), ([750.0, 215.0], [789.0, 268.0]), ([809.0, 212.0], [857.0, 276.0]), ([876.0, 203.0], [921.0, 263.0])]",0.4887157543878963
1594,83,191,"[([140.0, 160.0], [191.0, 226.0]), ([242.0, 187.0], [280.0, 244.0]), ([324.0, 178.0], [354.0, 220.0]), ([380.0, 233.0], [417.0, 277.0]), ([456.0, 197.0], [489.0, 238.0]), ([536.0, 207.0], [571.0, 248.0]), ([616.0, 187.0], [647.0, 231.0]), ([697.0, 194.0], [727.0, 241.0]), ([751.0, 231.0], [780.0, 272.0]), ([812.0, 219.0], [848.0, 272.0]), ([878.0, 216.0], [913.0, 252.0])]",0.39451826747505353
1595,132,191,"[([145.0, 161.0], [185.0, 222.0]), ([246.0, 190.0], [278.0, 242.0]), ([325.0, 174.0], [354.0, 222.0]), ([381.0, 228.0], [415.0, 273.0]), ([458.0, 199.0], [488.0, 235.0]), ([542.0, 208.0], [571.0, 246.0]), ([619.0, 187.0], [644.0, 231.0]), ([699.0, 196.0], [724.0, 238.0]), ([747.0, 228.0], [782.0, 269.0]), ([817.0, 226.0], [848.0, 267.0]), ([880.0, 212.0], [913.0, 254.0])]",0.47840705905014985
1596,38,191,"[([142.0, 160.0], [187.0, 216.0]), ([243.0, 191.0], [278.0, 240.0]), ([326.0, 177.0], [358.0, 218.0]), ([382.0, 230.0], [418.0, 269.0]), ([456.0, 195.0], [490.0, 236.0]), ([539.0, 206.0], [571.0, 246.0]), ([617.0, 187.0], [644.0, 227.0]), ([697.0, 197.0], [723.0, 237.0]), ([748.0, 229.0], [779.0, 266.0]), ([816.0, 224.0], [847.0, 266.0]), ([880.0, 210.0], [914.0, 253.0])]",0.35124262354202057
1597,127,191,"[([128.0, 151.0], [195.0, 237.0]), ([234.0, 182.0], [285.0, 246.0]), ([320.0, 162.0], [363.0, 228.0]), ([374.0, 212.0], [426.0, 279.0]), ([455.0, 179.0], [493.0, 240.0]), ([530.0, 193.0], [579.0, 254.0]), ([609.0, 173.0], [654.0, 240.0]), ([694.0, 177.0], [738.0, 245.0]), ([749.0, 212.0], [794.0, 270.0]), ([810.0, 209.0], [857.0, 270.0]), ([870.0, 199.0], [922.0, 256.0])]",0.6688214679236285
