,uid,sentence,sentenceId,parse
17,23,"I myself had been up there by seven o'clock , after mushrooms , since there'd been a week of rain which had stopped early that morning and the day was as clear as Sandwich glass .",91,"(S1
  (S
    (NP (NP (PRP I)) (NP (PRP myself)))
    (VP
      (VBD had)
      (VP
        (VBN been)
        (PRT (RP up))
        (ADVP (RB there))
        (PP (IN by) (NP (CD seven) (RB o'clock)))
        (, ,)
        (PP (IN after) (NP (NNS mushrooms)))
        (, ,)
        (SBAR
          (IN since)
          (S
            (NP
              (NP
                (NP (CD there'd))
                (VP
                  (VBN been)
                  (NP
                    (NP (DT a) (NN week))
                    (PP
                      (IN of)
                      (NP
                        (NP (NN rain))
                        (SBAR
                          (WHNP (WDT which))
                          (S
                            (VP
                              (VBD had)
                              (VP
                                (VBN stopped)
                                (NP
                                  (RB early)
                                  (DT that)
                                  (NN morning)))))))))))
              (CC and)
              (NP (DT the) (NN day)))
            (VP
              (VBD was)
              (ADJP
                (RB as)
                (JJ clear)
                (PP (IN as) (NP (NN Sandwich) (NN glass)))))))))
    (. .)))"
18,23,I think that readers generally hate minute polemics and recriminations .,43,"(S1
  (S
    (NP (PRP I))
    (VP
      (VBP think)
      (SBAR
        (IN that)
        (S
          (NP (NNS readers))
          (ADVP (RB generally))
          (VP
            (VBP hate)
            (S
              (VP
                (NN minute)
                (NP
                  (NP (NNS polemics))
                  (CC and)
                  (NP (NNS recriminations)))))))))
    (. .)))"
19,23,In the eyepiece a Wratten 2 B filter was used to filter off residual ultra-violet light .,26,"(S1
  (S
    (PP (IN In) (NP (DT the) (NN eyepiece)))
    (NP (DT a) (NNP Wratten) (CD 2) (NN B) (NN filter))
    (VP
      (VBD was)
      (VP
        (VBN used)
        (S
          (VP
            (TO to)
            (VP
              (NN filter)
              (PP
                (IN off)
                (NP (JJ residual) (NN ultra-violet) (NN light))))))))
    (. .)))"
0,24,"He claimed in his attacks that Woodruff , with scurrilous underhandedness , had deliberately written an ambiguous bid that had so confused the honest members of the legislature that they had awarded him the contract without knowing what they were doing .",55,"(S1
  (S
    (NP (PRP He))
    (VP
      (VBD claimed)
      (PP (IN in) (NP (PRP$ his) (NNS attacks)))
      (SBAR
        (IN that)
        (S
          (NP
            (NP (NNP Woodruff))
            (, ,)
            (PP (IN with) (NP (JJ scurrilous) (NN underhandedness)))
            (, ,))
          (VP
            (VBD had)
            (VP
              (ADVP (RB deliberately))
              (VBN written)
              (NP
                (NP (DT an) (JJ ambiguous) (NN bid))
                (SBAR
                  (WHNP (WDT that))
                  (S
                    (VP
                      (VBD had)
                      (VP
                        (ADVP (RB so))
                        (VBN confused)
                        (NP
                          (NP (DT the) (JJ honest) (NNS members))
                          (PP
                            (IN of)
                            (NP
                              (DT the)
                              (NN legislature)
                              (SBAR
                                (IN that)
                                (S
                                  (NP (PRP they))
                                  (VP
                                    (VBD had)
                                    (VP
                                      (VBN awarded)
                                      (NP (PRP him))
                                      (NP (DT the) (NN contract))
                                      (PP
                                        (IN without)
                                        (S
                                          (VP
                                            (VBG knowing)
                                            (SBAR
                                              (WHNP (WP what))
                                              (S
                                                (NP (PRP they))
                                                (VP
                                                  (VBD were)
                                                  (VP (VBG doing)))))))))))))))))))))))))
    (. .)))"
1,24,"As he drove home through the thinning traffic , Cady felt the unease growing .",12,"(S1
  (S
    (SBAR
      (IN As)
      (S
        (NP (PRP he))
        (VP
          (VBD drove)
          (PP
            (NP (NN home))
            (IN through)
            (NP (DT the) (VBG thinning) (NN traffic))))))
    (, ,)
    (NP (NNP Cady))
    (VP (VBD felt) (NP (DT the) (NN unease) (VBG growing)))
    (. .)))"
2,24,We will denote the values of f{t} on different components by Af .,9,"(S1
  (S
    (NP (PRP We))
    (VP
      (MD will)
      (VP
        (VB denote)
        (NP
          (NP (DT the) (NNS values))
          (PP
            (IN of)
            (S
              (VP
                (VBG f-LCB-t-RCB-)
                (PP (IN on) (NP (JJ different) (NNS components)))))))
        (PP (IN by) (NP (NNP Af)))))
    (. .)))"
3,24,A three-man committee has recommended to Commission Chairman Charles O. Emmerich that the DeKalb County cannery be closed .,23,"(S1
  (S
    (NP (DT A) (JJ three-man) (NN committee))
    (VP
      (VBZ has)
      (VP
        (VBN recommended)
        (S
          (VP
            (TO to)
            (VP
              (NNP Commission)
              (NP
                (NP
                  (NNP Chairman)
                  (NNP Charles)
                  (NNP O.)
                  (NNP Emmerich))
                (SBAR
                  (WHNP (WDT that))
                  (S
                    (NP
                      (DT the)
                      (NNP DeKalb)
                      (NNP County)
                      (NN cannery))
                    (VP (VB be) (VP (VBN closed)))))))))))
    (. .)))"
4,24,"others were of men doffing their hats to each other , carrying umbrellas with pomp , reading newspapers , or simply showing loaves of bread spread out .",15,"(S1
  (S
    (NP (NNS others))
    (VP
      (VBD were)
      (PP
        (IN of)
        (S
          (NP (NNS men))
          (VP
            (VP
              (VBG doffing)
              (NP (PRP$ their) (NNS hats))
              (PP (TO to) (NP (DT each) (JJ other))))
            (, ,)
            (VP
              (VBG carrying)
              (NP (NP (NNS umbrellas)) (PP (IN with) (NP (NN pomp)))))
            (, ,)
            (VP (VBG reading) (NP (NNS newspapers)))
            (, ,)
            (CC or)
            (VP
              (ADVP (RB simply))
              (VBG showing)
              (NP (NP (NNS loaves)) (PP (IN of) (NP (NN bread))))))))
      (VP (VBN spread) (ADVP (RB out))))
    (. .)))"
5,24,Mrs. Sandburg received a Phi Beta Kappa key from the University of Chicago and she was busy writing and teaching when she met Sandburg .,78,"(S1
  (S
    (S
      (NP (NNP Mrs.) (NNP Sandburg))
      (VP
        (VBD received)
        (NP (DT a) (NNP Phi) (NN Beta))
        (NP (NNP Kappa) (JJ key))
        (PP
          (IN from)
          (NP
            (NP (DT the) (NNP University))
            (PP (IN of) (NP (NNP Chicago)))))))
    (CC and)
    (S
      (NP (PRP she))
      (VP
        (VBD was)
        (ADJP (JJ busy))
        (S
          (VP
            (VP (VBG writing))
            (CC and)
            (VP
              (VBG teaching)
              (SBAR
                (WHADVP (WRB when))
                (S (NP (PRP she)) (VP (VBD met) (NP (NNP Sandburg))))))))))
    (. .)))"
6,24,`` At three o'clock if it will be of convenience to you at that time '' .,89,"(S1
  (S
    (`` ``)
    (NP
      (NP (IN At) (CD three) (RB o'clock))
      (PP (IN if) (NP (PRP it))))
    (VP
      (MD will)
      (VP
        (VB be)
        (PP
          (IN of)
          (NP (NP (NN convenience)) (PP (TO to) (NP (PRP you)))))
        (PP (IN at) (NP (DT that) (NN time) ('' '')))))
    (. .)))"
7,24,"Taking off his hat and signaling the driver with it , Mr. Podger stepped into the road , lifted the surprised turtle and consummated its road-crossing with what must have been a breath-taking suddenness .",52,"(S1
  (S
    (S
      (VP
        (VP (VBG Taking) (PRT (RP off)) (NP (PRP$ his) (NN hat)))
        (CC and)
        (VP
          (VBG signaling)
          (NP (DT the) (NN driver))
          (PP (IN with) (NP (PRP it))))))
    (, ,)
    (NP (NNP Mr.) (NNP Podger))
    (VP
      (VBD stepped)
      (PP
        (IN into)
        (NP
          (NP (DT the) (NN road))
          (, ,)
          (VP
            (VP
              (VBN lifted)
              (NP (DT the) (JJ surprised) (NN turtle)))
            (CC and)
            (VP (VBN consummated) (NP (PRP$ its) (NN road-crossing))))))
      (PP
        (IN with)
        (SBAR
          (WHNP (WP what))
          (S
            (VP
              (MD must)
              (VP
                (VB have)
                (VP
                  (VBN been)
                  (NP (DT a) (JJ breath-taking) (NN suddenness)))))))))
    (. .)))"
8,24,"My lovely caller -- Joyce Holland was her name -- had previously done three filmed commercials for zing , and this evening , the fourth , a super production , had been filmed at the home of Louis Thor .",5,"(S1
  (S
    (S
      (NP (PRP$ My) (JJ lovely) (NN caller))
      (PRN
        (: --)
        (S
          (NP (NNP Joyce) (NNP Holland))
          (VP (VBD was) (NP (PRP$ her) (NN name))))
        (: --))
      (VP
        (VBD had)
        (ADVP (RB previously))
        (VP
          (VBN done)
          (NP (CD three) (VBN filmed) (NNS commercials))
          (PP (IN for) (S (VP (VBG zing)))))))
    (, ,)
    (CC and)
    (S
      (NP
        (NP
          (NP (DT this) (NN evening))
          (, ,)
          (NP (DT the) (JJ fourth)))
        (, ,)
        (NP (DT a) (JJ super) (NN production))
        (, ,))
      (VP
        (VBD had)
        (VP
          (VBN been)
          (VP
            (VBN filmed)
            (PP
              (IN at)
              (NP
                (NP (DT the) (NN home))
                (PP (IN of) (NP (NNP Louis) (NNP Thor)))))))))
    (. .)))"
9,24,The work for Commonweal was more satisfying than work for Commentary `` because of the staff's tiptoeing fear of making a booboo '' .,68,"(S1
  (S
    (NP (NP (DT The) (NN work)) (PP (IN for) (NP (NNP Commonweal))))
    (VP
      (VBD was)
      (ADJP
        (ADJP (RBR more) (JJ satisfying))
        (SBAR
          (IN than)
          (S
            (VP
              (VB work)
              (PP (IN for) (NP (NN Commentary)))
              (`` ``)
              (PP
                (IN because)
                (IN of)
                (NP
                  (NP
                    (DT the)
                    (ADJP (CD staff's) (NN tiptoeing))
                    (NN fear))
                  (PP
                    (IN of)
                    (S (VP (VBG making) (NP (DT a) (NN booboo)))))))
              ('' ''))))))
    (. .)))"
10,24,Such measures are essential to its job of presenting business and Government with the facts required to meet the objective of expanding business and improving the operation of the economy .,10,"(S1
  (S
    (NP (JJ Such) (NNS measures))
    (VP
      (VBP are)
      (ADJP (JJ essential) (PP (TO to) (NP (PRP$ its) (NN job))))
      (PP
        (IN of)
        (S
          (VP
            (VP
              (VBG presenting)
              (NP (NN business) (CC and) (NN Government))
              (PP
                (IN with)
                (NP
                  (NP (DT the) (NNS facts))
                  (VP
                    (VBN required)
                    (S
                      (VP
                        (TO to)
                        (VP
                          (VB meet)
                          (NP
                            (NP (DT the) (NN objective))
                            (PP
                              (IN of)
                              (S
                                (VP
                                  (VBG expanding)
                                  (NP (NN business)))))))))))))
            (CC and)
            (VP
              (VBG improving)
              (NP
                (NP (DT the) (NN operation))
                (PP (IN of) (NP (DT the) (NN economy)))))))))
    (. .)))"
11,24,"I do not claim to be free from sin , or from the need for repentance and forgiveness .",60,"(S1
  (S
    (NP (PRP I))
    (VP
      (VBP do)
      (RB not)
      (VP
        (VB claim)
        (S
          (VP
            (TO to)
            (VP
              (VB be)
              (ADJP
                (JJ free)
                (PP
                  (PP (IN from) (NP (NN sin)))
                  (, ,)
                  (CC or)
                  (PP (IN from) (NP (DT the) (NN need))))))))
        (PP (IN for) (NP (NN repentance) (CC and) (NN forgiveness)))))
    (. .)))"
12,24,One day he was visited by a delegation of would-be imitators who wanted to know his secret .,28,"(S1
  (S
    (NP (CD One) (NN day))
    (NP (PRP he))
    (VP
      (VBD was)
      (VP
        (VBN visited)
        (PP
          (IN by)
          (NP
            (NP (DT a) (NN delegation))
            (PP
              (IN of)
              (NP
                (NP (JJ would-be) (NNS imitators))
                (SBAR (WHNP (WP who)) (S (VP (VBD wanted))))))))
        (S (VP (TO to) (VP (VB know) (NP (PRP$ his) (NN secret)))))))
    (. .)))"
13,24,Hard physical labor and undesirable hours are a part of life .,56,"(S1
  (S
    (ADVP (RB Hard))
    (NP
      (JJ physical)
      (NML
        (NML (NN labor))
        (CC and)
        (NML (JJ undesirable) (NNS hours))))
    (VP
      (VBP are)
      (NP (NP (DT a) (NN part)) (PP (IN of) (NP (NN life)))))
    (. .)))"
14,24,"`` Might get there faster walkin' '' , Lord drawled , `` seein' as how I got a busted front spring .",13,"(S1
  (S
    (S
      (`` ``)
      (VP
        (MD Might)
        (VP
          (VB get)
          (S (NP (EX there)) (ADJP (JJR faster) (NN walkin')))))
      ('' ''))
    (, ,)
    (NP (NNP Lord))
    (VP
      (VBD drawled)
      (, ,)
      (`` ``)
      (ADJP
        (JJ seein')
        (PP
          (IN as)
          (SBAR
            (WHADVP (WRB how))
            (S
              (NP (PRP I))
              (VP
                (VBD got)
                (NP (DT a) (JJ busted) (JJ front) (NN spring))))))))
    (. .)))"
15,24,"No , Kayabashi was bringing his associates here for a specific purpose and Rector would not be able to fathom it until they arrived .",93,"(S1
  (S
    (INTJ (UH No))
    (, ,)
    (NP (NNP Kayabashi))
    (VP
      (VBD was)
      (VP
        (VBG bringing)
        (S
          (NP (PRP$ his) (NNS associates))
          (ADJP
            (RB here)
            (SBAR
              (IN for)
              (S
                (NP
                  (NP (DT a) (JJ specific) (NN purpose))
                  (CC and)
                  (NP (NNP Rector)))
                (VP
                  (MD would)
                  (RB not)
                  (VP
                    (VB be)
                    (ADJP
                      (JJ able)
                      (S
                        (VP
                          (TO to)
                          (VP
                            (VB fathom)
                            (NP (PRP it))
                            (SBAR
                              (IN until)
                              (S (NP (PRP they)) (VP (VBD arrived))))))))))))))))
    (. .)))"
16,24,"Walnut , wormy chestnut , pecan , three varieties of burl , hand-woven Philippine cane , ceramic tiles , marble are used to emphasize the feeling of texture and of permanence , the furniture to fit into rooms with tiled floors , brick or paneled walls , windows that bring in the outdoors .",17,"(S1
  (S
    (ADVP (NNP Walnut))
    (, ,)
    (NP
      (NP
        (JJ wormy)
        (NN chestnut)
        (, ,)
        (NN pecan)
        (, ,)
        (CD three)
        (NNS varieties))
      (PP
        (IN of)
        (NP
          (NP (NN burl))
          (, ,)
          (NP (JJ hand-woven) (NNP Philippine) (NNP cane))
          (, ,)
          (NP (JJ ceramic) (NNS tiles))
          (, ,)
          (NP (NN marble)))))
    (VP
      (VBP are)
      (VP
        (VBN used)
        (S
          (VP
            (TO to)
            (VP
              (VB emphasize)
              (NP
                (NP (DT the) (NN feeling))
                (PP
                  (PP (IN of) (NP (NN texture)))
                  (CC and)
                  (PP
                    (IN of)
                    (NP
                      (NP (NN permanence))
                      (, ,)
                      (NP
                        (DT the)
                        (NN furniture)
                        (S
                          (VP
                            (TO to)
                            (VP
                              (VB fit)
                              (PP
                                (IN into)
                                (NP
                                  (NP (NNS rooms))
                                  (PP
                                    (IN with)
                                    (NP (JJ tiled) (NNS floors)))))))))
                      (, ,)
                      (NP
                        (UCP (NN brick) (CC or) (JJ paneled))
                        (NNS walls))
                      (, ,)
                      (NP
                        (NP (NNS windows))
                        (SBAR
                          (WHNP (WDT that))
                          (S
                            (VP
                              (VBP bring)
                              (PP
                                (IN in)
                                (NP (DT the) (NNS outdoors))))))))))))))))
    (. .)))"
17,24,"He was no longer able to relax in the presence of his parents and found it difficult to keep up a conversation with his mother or father , no matter the subject .",75,"(S1
  (S
    (NP (PRP He))
    (VP
      (VBD was)
      (ADVP (DT no) (RBR longer))
      (ADJP
        (JJ able)
        (S
          (VP
            (TO to)
            (VP
              (VP
                (VB relax)
                (PRT (RP in))
                (NP
                  (NP (DT the) (NN presence))
                  (PP (IN of) (NP (PRP$ his) (NNS parents)))))
              (CC and)
              (VP
                (VBD found)
                (S
                  (NP (PRP it))
                  (ADJP
                    (JJ difficult)
                    (SBAR
                      (S
                        (VP
                          (TO to)
                          (VP
                            (VB keep)
                            (PRT (RP up))
                            (NP (DT a) (NN conversation))
                            (PP
                              (IN with)
                              (NP
                                (PRP$ his)
                                (NN mother)
                                (CC or)
                                (NN father)))
                            (, ,)
                            (S
                              (NP (DT no) (NN matter))
                              (NP (DT the) (NN subject)))))))))))))))
    (. .)))"
18,24,"since Myra had always put most of Greg's money on her own back , Lucy suspected that no more than a few of that long row would be needed .",70,"(S1
  (S
    (SBAR
      (IN since)
      (S
        (NP (NNP Myra))
        (VP
          (VBD had)
          (ADVP (RB always))
          (VP
            (VBN put)
            (NP (NP (JJS most)) (PP (IN of) (NP (NNP Greg's))))
            (NP (NN money))
            (PP (IN on) (NP (PRP$ her) (JJ own) (NN back)))))))
    (, ,)
    (NP (NNP Lucy))
    (VP
      (VBD suspected)
      (SBAR
        (S
          (NP
            (NP
              (DT that)
              (QP (DT no) (RBR more) (IN than) (DT a) (JJ few)))
            (PP (IN of) (NP (DT that) (JJ long) (NN row))))
          (VP (MD would) (VP (VB be) (VP (VBN needed)))))))
    (. .)))"
19,24,"Sickness or loss of some of the livestock may cut into the owner's earnings , even into his capital .",3,"(S1
  (S
    (NP
      (NP (NN Sickness))
      (CC or)
      (NP
        (NP (NN loss))
        (PP
          (IN of)
          (NP
            (NP (DT some))
            (PP (IN of) (NP (DT the) (NN livestock)))))))
    (VP
      (MD may)
      (VP
        (VB cut)
        (PP (IN into) (NP (DT the) (NN owner's)))
        (NP (NNS earnings))
        (, ,)
        (PP (RB even) (IN into) (NP (PRP$ his) (NN capital)))))
    (. .)))"
0,25,Such measures are essential to its job of presenting business and Government with the facts required to meet the objective of expanding business and improving the operation of the economy .,10,"(S1
  (S
    (NP (JJ Such) (NNS measures))
    (VP
      (VBP are)
      (ADJP (JJ essential) (PP (TO to) (NP (PRP$ its) (NN job))))
      (PP
        (IN of)
        (S
          (VP
            (VP
              (VBG presenting)
              (NP (NN business) (CC and) (NN Government))
              (PP
                (IN with)
                (NP
                  (NP (DT the) (NNS facts))
                  (VP
                    (VBN required)
                    (S
                      (VP
                        (TO to)
                        (VP
                          (VB meet)
                          (NP
                            (NP (DT the) (NN objective))
                            (PP
                              (IN of)
                              (S
                                (VP
                                  (VBG expanding)
                                  (NP (NN business)))))))))))))
            (CC and)
            (VP
              (VBG improving)
              (NP
                (NP (DT the) (NN operation))
                (PP (IN of) (NP (DT the) (NN economy)))))))))
    (. .)))"
1,25,The article presents the reader with an absurdity at its beginning .,92,"(S1
  (S
    (NP (DT The) (NN article))
    (VP
      (VBZ presents)
      (NP
        (DT the)
        (NN reader)
        (SBAR
          (IN with)
          (S
            (NP (DT an) (NN absurdity))
            (PP (IN at) (NP (PRP$ its) (NN beginning)))))))
    (. .)))"
2,25,"As he drove home through the thinning traffic , Cady felt the unease growing .",12,"(S1
  (S
    (SBAR
      (IN As)
      (S
        (NP (PRP he))
        (VP
          (VBD drove)
          (PP
            (NP (NN home))
            (IN through)
            (NP (DT the) (VBG thinning) (NN traffic))))))
    (, ,)
    (NP (NNP Cady))
    (VP (VBD felt) (NP (DT the) (NN unease) (VBG growing)))
    (. .)))"
3,25,"He could produce carefully constructed orations , set and formal speeches , artfully and prayerfully made by writing and rewriting with all the aid his tutor and others could provide , and then delivered verbatim from memory .",99,"(S1
  (S
    (NP (PRP He))
    (VP
      (MD could)
      (VP
        (VB produce)
        (NP
          (NP
            (ADJP (RB carefully) (VBN constructed))
            (NNS orations)
            (, ,)
            (NN set)
            (CC and)
            (JJ formal)
            (NNS speeches))
          (, ,)
          (VP
            (ADVP (RB artfully) (CC and) (RB prayerfully))
            (VBN made)
            (PP
              (IN by)
              (NP
                (NP (VBG writing) (CC and) (VBG rewriting))
                (PP
                  (IN with)
                  (NP
                    (NP (PDT all) (DT the) (NN aid))
                    (SBAR
                      (S
                        (NP
                          (PRP$ his)
                          (NN tutor)
                          (CC and)
                          (NNS others))
                        (VP
                          (MD could)
                          (VP
                            (VB provide)
                            (, ,)
                            (CC and)
                            (VP
                              (ADVP (RB then))
                              (VBN delivered)
                              (ADVP (RB verbatim))
                              (PP (IN from) (NP (NN memory))))))))))))))))
    (. .)))"
4,25,Her concern for the natives of Borrioboola-Gha was so intense that she quite forgot and neglected her son Peepy ! !,19,"(S1
  (S
    (NP
      (NP (PRP$ Her) (NN concern))
      (PP
        (IN for)
        (NP
          (NP (DT the) (NNS natives))
          (PP (IN of) (NP (NNP Borrioboola-Gha))))))
    (VP
      (VBD was)
      (ADJP
        (RB so)
        (JJ intense)
        (SBAR
          (IN that)
          (S
            (NP (PRP she))
            (VP
              (VP (ADVP (RB quite)) (VBD forgot))
              (CC and)
              (VP
                (VBN neglected)
                (NP (NP (PRP$ her) (NN son)) (NP (NNP Peepy))))))
          (. !))))
    (. !)))"
5,25,Haney felt a twinge of annoyance when he heard the now familiar line again .,42,"(S1
  (S
    (NP (NNP Haney))
    (VP
      (VBD felt)
      (NP
        (NP (DT a) (NN twinge))
        (PP
          (IN of)
          (NP
            (NP (NNS annoyance))
            (SBAR
              (WHADVP (WRB when))
              (S
                (NP (PRP he))
                (VP
                  (VBD heard)
                  (NP
                    (DT the)
                    (ADJP (RB now) (JJ familiar))
                    (NN line))))))))
      (ADVP (RB again)))
    (. .)))"
6,25,"And it helps the builder because it can handle a more efficiently packaged load , can deliver it to the best spot ( in some cases , right on the roof or inside the house ) , and never takes any of the builder's high-priced labor to help unload it .",33,"(S1
  (S
    (CC And)
    (NP (PRP it))
    (VP
      (VBZ helps)
      (S
        (NP
          (DT the)
          (NN builder)
          (SBAR
            (IN because)
            (S
              (NP (PRP it))
              (VP
                (VP
                  (MD can)
                  (VP
                    (VB handle)
                    (NP
                      (DT a)
                      (ADJP
                        (ADVP (RBR more) (RB efficiently))
                        (VBN packaged))
                      (NN load))))
                (, ,)
                (VP
                  (MD can)
                  (VP
                    (VB deliver)
                    (NP (PRP it))
                    (PP
                      (TO to)
                      (NP
                        (NP (DT the) (JJS best) (NN spot))
                        (PRN
                          (-LRB- -LRB-)
                          (PP
                            (IN in)
                            (NP (DT some) (NNS cases))
                            (, ,)
                            (ADVP (RB right))
                            (PP (IN on) (NP (DT the) (NN roof)))
                            (CC or)
                            (PP (IN inside) (NP (DT the) (NN house))))
                          (-RRB- -RRB-))))))
                (, ,)
                (CC and)
                (VP
                  (ADVP (RB never))
                  (VBZ takes)
                  (NP
                    (NP (DT any))
                    (PP
                      (IN of)
                      (NP
                        (DT the)
                        (CD builder's)
                        (JJ high-priced)
                        (NN labor)))))))))
        (VP
          (TO to)
          (VP (VB help) (S (VP (VB unload) (NP (PRP it))))))))
    (. .)))"
7,25,Hard physical labor and undesirable hours are a part of life .,56,"(S1
  (S
    (ADVP (RB Hard))
    (NP
      (JJ physical)
      (NML
        (NML (NN labor))
        (CC and)
        (NML (JJ undesirable) (NNS hours))))
    (VP
      (VBP are)
      (NP (NP (DT a) (NN part)) (PP (IN of) (NP (NN life)))))
    (. .)))"
8,25,"She replied , `` I know of one man that has not been friendly with him .",7,"(S1
  (S
    (NP (PRP She))
    (VP
      (VBD replied)
      (, ,)
      (S
        (`` ``)
        (NP (PRP I))
        (VP
          (VBP know)
          (PP
            (IN of)
            (NP
              (NP (CD one) (NN man))
              (SBAR
                (WHNP (WDT that))
                (S
                  (VP
                    (VBZ has)
                    (RB not)
                    (VP (VBN been) (ADJP (JJ friendly))))))))
          (PP (IN with) (NP (PRP him))))))
    (. .)))"
9,25,"In certain cases , as in Dick Stewart's , a child's personality is affected .",72,"(S1
  (S
    (PP (IN In) (NP (JJ certain) (NNS cases)))
    (, ,)
    (NP
      (NP (RB as))
      (PP
        (IN in)
        (NP
          (NP (NNP Dick) (NNP Stewart's))
          (, ,)
          (NP (DT a) (NN child's) (NN personality)))))
    (VP (VBZ is) (ADJP (VBN affected)))
    (. .)))"
10,25,When cattle in winter stopped and humped their backs up they were said to `` bow up '' .,25,"(S1
  (S
    (SBAR
      (WHADVP (WRB When))
      (S
        (NP (NP (NNS cattle)) (PP (IN in) (NP (NN winter))))
        (VP
          (VBN stopped)
          (CC and)
          (VBN humped)
          (NP (PRP$ their) (NNS backs))
          (ADVP (RB up)))))
    (NP (PRP they))
    (VP
      (VBD were)
      (VP
        (VBN said)
        (S (VP (TO to) (`` ``) (VP (VB bow) (ADVP (RB up))) ('' '')))))
    (. .)))"
11,25,"Soap , neutral chip -- fed. Spec. 566 or Aj .",64,"(S1
  (X
    (NP (ADJP (NNP Soap) (, ,) (JJ neutral)) (NN chip))
    (: --)
    (VP
      (VP (VBN fed.) (NP (NNP Spec.) (CD 566)))
      (CC or)
      (VP (JJ Aj)))
    (. .)))"
12,25,"They had the unspoken support of President-elect Kennedy , whose own legislative program was menaced by the Rules Committee bottleneck .",1,"(S1
  (S
    (NP (PRP They))
    (VP
      (VBD had)
      (NP
        (NP (DT the) (VBN unspoken) (NN support))
        (PP (IN of) (NP (NN President-elect))))
      (NP
        (NP (NNP Kennedy))
        (, ,)
        (SBAR
          (WHNP (WP$ whose) (JJ own) (JJ legislative) (NN program))
          (S
            (VP
              (VBD was)
              (VP
                (VBN menaced)
                (PP
                  (IN by)
                  (NP (DT the) (NNPS Rules) (NNP Committee)))
                (NP (NN bottleneck))))))))
    (. .)))"
13,25,SEATO was steamed up and prepared contingency plans for coping with the military losses in Laos .,46,"(S1
  (S
    (NP (NNP SEATO))
    (VP
      (VBD was)
      (VP
        (VP (VBN steamed) (ADVP (RB up)))
        (CC and)
        (VP
          (VBD prepared)
          (NP
            (NP (NN contingency) (NNS plans))
            (PP
              (IN for)
              (S
                (VP
                  (VBG coping)
                  (PP
                    (IN with)
                    (NP (DT the) (JJ military) (NNS losses)))))))
          (PP (IN in) (NP (NNP Laos))))))
    (. .)))"
14,25,"So they go looking for mergers with other firms that have publicly quoted stock , and almost daily they pound on the doors of firms like Frito .",83,"(S1
  (S
    (CC So)
    (NP (PRP they))
    (VP
      (VBP go)
      (VP
        (VBG looking)
        (PP
          (IN for)
          (NP
            (NP (NNS mergers))
            (PP
              (IN with)
              (NP
                (NP (JJ other) (NNS firms))
                (SBAR
                  (WHNP (WDT that))
                  (S
                    (VP
                      (VBP have)
                      (ADVP (RB publicly))
                      (VP
                        (VP (VBN quoted) (NP (NN stock)))
                        (, ,)
                        (CC and)
                        (VP
                          (ADJP (RB almost) (JJ daily))
                          (S
                            (NP (PRP they))
                            (VP
                              (VB pound)
                              (PP
                                (IN on)
                                (NP
                                  (NP (DT the) (NNS doors))
                                  (PP
                                    (IN of)
                                    (NP
                                      (NP (NNS firms))
                                      (PP (IN like) (NP (NNP Frito))))))))))))))))))))
    (. .)))"
15,25,"During all this time Roy continued to paint , first only on weekends , and then , as the family business permitted , for longer periods .",40,"(S1
  (S
    (PP (IN During) (NP (PDT all) (DT this) (NN time)))
    (NP (NNP Roy))
    (VP
      (VBD continued)
      (S
        (VP
          (TO to)
          (VP
            (VB paint)
            (, ,)
            (PP
              (RB first)
              (PP (ADVP (RB only)) (IN on) (NP (NNS weekends)))
              (, ,)
              (CC and)
              (ADVP (RB then)))
            (, ,)
            (PP
              (IN as)
              (NP
                (NP (DT the) (NN family) (NN business))
                (VP (VBN permitted))))
            (, ,)
            (PP (IN for) (NP (JJR longer) (NNS periods)))))))
    (. .)))"
16,25,"`` Your aids are your attitude , which comes through your voice , your hands and legs -- voice to encourage , discourage or whatever the need may be ; ;",85,"(S1
  (S
    (`` ``)
    (NP (PRP$ Your) (NNS aids))
    (VP
      (VBP are)
      (NP
        (NP (PRP$ your) (NN attitude))
        (, ,)
        (SBAR
          (WHNP (WDT which))
          (S
            (VP
              (VBZ comes)
              (PRT (RP through))
              (NP
                (NP (PRP$ your) (NN voice))
                (, ,)
                (NP (PRP$ your) (NNS hands))
                (CC and)
                (NP (NNS legs)))))))
      (PRN
        (: --)
        (S
          (VP
            (VB voice)
            (S
              (VP
                (TO to)
                (VP
                  (VP (VB encourage))
                  (, ,)
                  (VP
                    (VB discourage)
                    (SBAR
                      (CC or)
                      (SBAR
                        (WHNP (WDT whatever))
                        (S
                          (NP (DT the) (NN need))
                          (VP (MD may) (VP (VB be))))))))))))
        (: ;)))
    (: ;)))"
17,25,"Hieronymus , like Piepsam , makes his protest quite in vain , and his rejection , though not fatal , is ridiculous and humiliating ; ;",74,"(S1
  (S
    (S
      (NP (NNP Hieronymus))
      (, ,)
      (PP (IN like) (NP (NNP Piepsam)))
      (, ,)
      (VP
        (VBZ makes)
        (NP
          (NP (PRP$ his) (NN protest) (RB quite))
          (PP (IN in) (NP (JJ vain))))))
    (, ,)
    (CC and)
    (S
      (NP (PRP$ his) (NN rejection))
      (, ,)
      (SBAR (IN though) (S (ADJP (RB not) (JJ fatal))))
      (, ,)
      (VP
        (VBZ is)
        (ADJP
          (ADJP (JJ ridiculous))
          (CC and)
          (ADJP (JJ humiliating))))
      (: ;))
    (: ;)))"
