question,worker,answer
482,A2BERTY629PZDT,0
133,A3NU1SQPI1NXY4,3
133,AKBP92VUQ7G3,3
133,ATQWZNGQCN1RA,1
133,A2V3P1XE33NYC3,0
133,A2UFD1I8ZO1V4G,2
133,AD317NO9623GZ,3
133,AWRAXV1RIYR0M,0
133,A3E157ZN8XPUKJ,3
133,A1BHMDRWW9ZYSO,3
339,A3NU1SQPI1NXY4,2
339,AKBP92VUQ7G3,2
339,ATQWZNGQCN1RA,1
339,A2V3P1XE33NYC3,1
339,A2UFD1I8ZO1V4G,2
339,AD317NO9623GZ,3
339,A36JZTUKQVV5S5,2
339,A1C0Z73809FFDZ,0
339,A1PAR1TMKFPKQE,1
295,A3NU1SQPI1NXY4,3
295,AKBP92VUQ7G3,3
295,ATQWZNGQCN1RA,3
295,A2V3P1XE33NYC3,1
295,A2UFD1I8ZO1V4G,3
295,AD317NO9623GZ,3
295,A1PAR1TMKFPKQE,1
295,A3E157ZN8XPUKJ,3
295,A1BHMDRWW9ZYSO,2
433,A3NU1SQPI1NXY4,2
433,AKBP92VUQ7G3,1
433,ATQWZNGQCN1RA,3
433,A2H321P1NSEW35,2
433,A2V3P1XE33NYC3,2
433,A2UFD1I8ZO1V4G,3
433,AD317NO9623GZ,2
433,A3E157ZN8XPUKJ,2
433,AM2W23THD4CI7,2
448,A3NU1SQPI1NXY4,0
448,AKBP92VUQ7G3,0
448,ATQWZNGQCN1RA,2
448,A2V3P1XE33NYC3,0
448,A2UFD1I8ZO1V4G,0
448,AD317NO9623GZ,2
448,A1PAR1TMKFPKQE,2
448,A1BHMDRWW9ZYSO,0
448,A3UX2FXA3NMJCS,0
77,A3NU1SQPI1NXY4,2
77,AKBP92VUQ7G3,2
77,ATQWZNGQCN1RA,1
77,A2V3P1XE33NYC3,3
77,A2UFD1I8ZO1V4G,0
77,AD317NO9623GZ,2
77,AWRAXV1RIYR0M,1
77,A3E157ZN8XPUKJ,2
77,A1BHMDRWW9ZYSO,2
296,A3NU1SQPI1NXY4,0
296,AKBP92VUQ7G3,3
296,ATQWZNGQCN1RA,0
296,A2V3P1XE33NYC3,0
296,A2UFD1I8ZO1V4G,0
296,AD317NO9623GZ,1
296,A1PAR1TMKFPKQE,0
296,A3E157ZN8XPUKJ,0
296,A1BHMDRWW9ZYSO,3
244,A3NU1SQPI1NXY4,0
244,AKBP92VUQ7G3,2
244,ATQWZNGQCN1RA,0
244,A2V3P1XE33NYC3,1
244,A2UFD1I8ZO1V4G,0
244,AD317NO9623GZ,2
244,A2AM6H3R1LSM9S,0
244,A3E157ZN8XPUKJ,0
244,A1BHMDRWW9ZYSO,0
564,A3NU1SQPI1NXY4,2
564,AKBP92VUQ7G3,2
564,ATQWZNGQCN1RA,0
564,A2V3P1XE33NYC3,2
564,A2UFD1I8ZO1V4G,2
564,AD317NO9623GZ,1
564,A1PAR1TMKFPKQE,2
564,A2AM6H3R1LSM9S,3
564,A3E157ZN8XPUKJ,2
47,A3NU1SQPI1NXY4,3
47,AKBP92VUQ7G3,0
47,ATQWZNGQCN1RA,3
47,A2H321P1NSEW35,3
47,A2V3P1XE33NYC3,3
47,A2UFD1I8ZO1V4G,3
47,AD317NO9623GZ,3
47,A1PAR1TMKFPKQE,1
47,A3E157ZN8XPUKJ,3
46,A3NU1SQPI1NXY4,2
46,AKBP92VUQ7G3,2
46,ATQWZNGQCN1RA,2
46,A2H321P1NSEW35,2
46,A2V3P1XE33NYC3,1
46,A2UFD1I8ZO1V4G,2
46,AD317NO9623GZ,0
46,A1PAR1TMKFPKQE,2
46,A3E157ZN8XPUKJ,0
168,A3NU1SQPI1NXY4,2
168,AKBP92VUQ7G3,0
168,ATQWZNGQCN1RA,2
168,A2V3P1XE33NYC3,2
168,A2UFD1I8ZO1V4G,3
168,AD317NO9623GZ,2
168,A1PAR1TMKFPKQE,2
168,A2AM6H3R1LSM9S,2
168,A3E157ZN8XPUKJ,2
124,A3NU1SQPI1NXY4,3
124,AKBP92VUQ7G3,3
124,ATQWZNGQCN1RA,3
124,A2V3P1XE33NYC3,0
124,A2UFD1I8ZO1V4G,3
124,AD317NO9623GZ,3
124,A2AM6H3R1LSM9S,3
124,A3E157ZN8XPUKJ,3
124,A1BHMDRWW9ZYSO,3
243,A3NU1SQPI1NXY4,2
243,AKBP92VUQ7G3,3
243,ATQWZNGQCN1RA,2
243,A2V3P1XE33NYC3,2
243,A2UFD1I8ZO1V4G,3
243,AD317NO9623GZ,0
243,A2AM6H3R1LSM9S,2
243,A3E157ZN8XPUKJ,2
243,A1BHMDRWW9ZYSO,2
6,A3NU1SQPI1NXY4,3
6,AKBP92VUQ7G3,3
6,ATQWZNGQCN1RA,3
6,A2V3P1XE33NYC3,3
6,A2UFD1I8ZO1V4G,3
6,AD317NO9623GZ,2
6,A2AM6H3R1LSM9S,3
6,A3E157ZN8XPUKJ,3
6,AM2W23THD4CI7,2
155,A3NU1SQPI1NXY4,0
155,AKBP92VUQ7G3,0
155,ATQWZNGQCN1RA,0
155,A2H321P1NSEW35,0
155,A2V3P1XE33NYC3,3
155,A2UFD1I8ZO1V4G,0
155,AD317NO9623GZ,2
155,A3E157ZN8XPUKJ,2
155,A3KAJ085J9OR0Z,0
136,A3NU1SQPI1NXY4,1
136,AKBP92VUQ7G3,1
136,ATQWZNGQCN1RA,1
136,A2V3P1XE33NYC3,2
136,A2UFD1I8ZO1V4G,2
136,AD317NO9623GZ,1
136,AWRAXV1RIYR0M,2
136,A3E157ZN8XPUKJ,1
136,A1BHMDRWW9ZYSO,1
509,A3NU1SQPI1NXY4,3
509,AKBP92VUQ7G3,3
509,ATQWZNGQCN1RA,3
509,A2V3P1XE33NYC3,3
509,A2UFD1I8ZO1V4G,3
509,AD317NO9623GZ,3
509,AWRAXV1RIYR0M,1
509,A36JZTUKQVV5S5,3
509,A1PAR1TMKFPKQE,2
403,A3NU1SQPI1NXY4,3
403,AKBP92VUQ7G3,3
403,ATQWZNGQCN1RA,3
403,A2V3P1XE33NYC3,2
403,A2UFD1I8ZO1V4G,3
403,AD317NO9623GZ,3
403,A1PAR1TMKFPKQE,3
403,A3E157ZN8XPUKJ,3
403,AM2W23THD4CI7,3
3,A3NU1SQPI1NXY4,0
3,AKBP92VUQ7G3,1
3,ATQWZNGQCN1RA,1
3,A2V3P1XE33NYC3,0
3,A2UFD1I8ZO1V4G,0
3,AD317NO9623GZ,3
3,AWRAXV1RIYR0M,2
3,A3E157ZN8XPUKJ,1
3,A1BHMDRWW9ZYSO,0
500,A3NU1SQPI1NXY4,3
500,AKBP92VUQ7G3,2
500,ATQWZNGQCN1RA,2
500,A2V3P1XE33NYC3,2
500,A2UFD1I8ZO1V4G,3
500,AD317NO9623GZ,0
500,A1PAR1TMKFPKQE,2
500,A3E157ZN8XPUKJ,0
500,A1BHMDRWW9ZYSO,0
575,A3NU1SQPI1NXY4,2
575,AKBP92VUQ7G3,2
575,ATQWZNGQCN1RA,2
575,A2V3P1XE33NYC3,2
575,A2UFD1I8ZO1V4G,2
575,AD317NO9623GZ,0
575,A1PAR1TMKFPKQE,2
575,A3E157ZN8XPUKJ,1
575,A1BHMDRWW9ZYSO,2
382,A3NU1SQPI1NXY4,3
382,AKBP92VUQ7G3,2
382,ATQWZNGQCN1RA,0
382,A2H321P1NSEW35,3
382,A2V3P1XE33NYC3,1
382,A2UFD1I8ZO1V4G,3
382,AD317NO9623GZ,2
382,A1PAR1TMKFPKQE,3
382,A3E157ZN8XPUKJ,0
127,A3NU1SQPI1NXY4,2
127,AKBP92VUQ7G3,2
127,ATQWZNGQCN1RA,0
127,A2H321P1NSEW35,0
127,A2V3P1XE33NYC3,2
127,A2UFD1I8ZO1V4G,1
127,AD317NO9623GZ,2
127,A1PAR1TMKFPKQE,2
127,AY5QPUSEADPBG,2
37,A3NU1SQPI1NXY4,2
37,AKBP92VUQ7G3,0
37,ATQWZNGQCN1RA,2
37,A2V3P1XE33NYC3,1
37,A2UFD1I8ZO1V4G,2
37,AD317NO9623GZ,2
37,A1PAR1TMKFPKQE,2
37,A2AM6H3R1LSM9S,2
37,A3E157ZN8XPUKJ,2
545,A3NU1SQPI1NXY4,2
545,AKBP92VUQ7G3,2
545,ATQWZNGQCN1RA,2
545,A2H321P1NSEW35,2
545,A2V3P1XE33NYC3,2
545,A2UFD1I8ZO1V4G,2
545,AD317NO9623GZ,2
545,A3E157ZN8XPUKJ,0
545,A2BERTY629PZDT,2
487,A3NU1SQPI1NXY4,0
487,AKBP92VUQ7G3,0
487,ATQWZNGQCN1RA,2
487,A2H321P1NSEW35,0
487,A2V3P1XE33NYC3,0
487,A2UFD1I8ZO1V4G,3
487,AD317NO9623GZ,3
487,A3E157ZN8XPUKJ,0
487,AORFXVSW8DDHP,0
55,A3NU1SQPI1NXY4,1
55,AKBP92VUQ7G3,1
55,ATQWZNGQCN1RA,1
55,A2H321P1NSEW35,1
55,A2V3P1XE33NYC3,1
55,A2UFD1I8ZO1V4G,1
55,AD317NO9623GZ,1
55,A1BHMDRWW9ZYSO,0
55,AY5QPUSEADPBG,1
581,A3NU1SQPI1NXY4,3
581,AKBP92VUQ7G3,0
581,ATQWZNGQCN1RA,3
581,A2H321P1NSEW35,2
581,A2V3P1XE33NYC3,2
581,A2UFD1I8ZO1V4G,0
581,AD317NO9623GZ,1
581,A2AM6H3R1LSM9S,3
581,A3E157ZN8XPUKJ,3
255,A3NU1SQPI1NXY4,2
255,AKBP92VUQ7G3,1
255,ATQWZNGQCN1RA,0
255,A2V3P1XE33NYC3,3
255,A2UFD1I8ZO1V4G,1
255,AD317NO9623GZ,2
255,A1PAR1TMKFPKQE,2
255,A3E157ZN8XPUKJ,2
255,A1BHMDRWW9ZYSO,1
195,A3NU1SQPI1NXY4,3
195,AKBP92VUQ7G3,3
195,ATQWZNGQCN1RA,1
195,A2H321P1NSEW35,2
195,A2V3P1XE33NYC3,1
195,A2UFD1I8ZO1V4G,3
195,AD317NO9623GZ,2
195,A1PAR1TMKFPKQE,1
195,A1BHMDRWW9ZYSO,3
446,A3NU1SQPI1NXY4,3
446,AKBP92VUQ7G3,3
446,ATQWZNGQCN1RA,3
446,A2V3P1XE33NYC3,3
446,A2UFD1I8ZO1V4G,3
446,AD317NO9623GZ,0
446,A1PAR1TMKFPKQE,3
446,A1BHMDRWW9ZYSO,3
446,A3UX2FXA3NMJCS,3
122,A3NU1SQPI1NXY4,1
122,AKBP92VUQ7G3,1
122,ATQWZNGQCN1RA,1
122,A2V3P1XE33NYC3,2
122,A2UFD1I8ZO1V4G,1
122,AD317NO9623GZ,1
122,A2AM6H3R1LSM9S,1
122,A3E157ZN8XPUKJ,1
122,A1BHMDRWW9ZYSO,3
238,A3NU1SQPI1NXY4,3
238,AKBP92VUQ7G3,3
238,ATQWZNGQCN1RA,3
238,A2V3P1XE33NYC3,1
238,A2UFD1I8ZO1V4G,3
238,A1PAR1TMKFPKQE,3
238,A3E157ZN8XPUKJ,1
374,A3NU1SQPI1NXY4,0
374,AKBP92VUQ7G3,0
374,ATQWZNGQCN1RA,0
374,A2V3P1XE33NYC3,3
374,A2UFD1I8ZO1V4G,0
374,AD317NO9623GZ,0
374,AWRAXV1RIYR0M,0
374,A1C0Z73809FFDZ,0
374,A1KZOLS51I9SS7,0
171,A3NU1SQPI1NXY4,2
171,AKBP92VUQ7G3,0
171,ATQWZNGQCN1RA,0
171,A2F0X4LN9N4O4C,2
171,A2V3P1XE33NYC3,2
171,A2UFD1I8ZO1V4G,2
171,AD317NO9623GZ,3
171,A1C0Z73809FFDZ,2
171,A3KAJ085J9OR0Z,1
242,A3NU1SQPI1NXY4,3
242,AKBP92VUQ7G3,3
242,ATQWZNGQCN1RA,3
242,A2V3P1XE33NYC3,3
242,A2UFD1I8ZO1V4G,3
242,AD317NO9623GZ,2
242,A2AM6H3R1LSM9S,2
242,A3E157ZN8XPUKJ,0
242,A1BHMDRWW9ZYSO,3
327,A3NU1SQPI1NXY4,2
327,AKBP92VUQ7G3,2
327,ATQWZNGQCN1RA,2
327,A2V3P1XE33NYC3,0
327,A2UFD1I8ZO1V4G,0
327,AD317NO9623GZ,2
327,A1C0Z73809FFDZ,0
327,A1PAR1TMKFPKQE,1
327,A1KZOLS51I9SS7,2
348,A3NU1SQPI1NXY4,1
348,AKBP92VUQ7G3,1
348,ATQWZNGQCN1RA,2
348,A2H321P1NSEW35,1
348,A2V3P1XE33NYC3,1
348,A2UFD1I8ZO1V4G,0
348,AD317NO9623GZ,0
348,A356EVHB3TU90R,0
348,AWRAXV1RIYR0M,1
260,A3NU1SQPI1NXY4,2
260,AKBP92VUQ7G3,0
260,ATQWZNGQCN1RA,2
260,A2H321P1NSEW35,3
260,A2V3P1XE33NYC3,0
260,A2UFD1I8ZO1V4G,2
260,AD317NO9623GZ,2
260,A53VNQRRFQ785,2
260,A3KAJ085J9OR0Z,2
223,A3NU1SQPI1NXY4,2
223,AKBP92VUQ7G3,2
223,ATQWZNGQCN1RA,2
223,A2V3P1XE33NYC3,1
223,A2UFD1I8ZO1V4G,2
223,AD317NO9623GZ,2
223,A1BHMDRWW9ZYSO,2
223,A3GLUDQZGEJL5G,2
223,A2BERTY629PZDT,2
356,A3NU1SQPI1NXY4,2
356,AKBP92VUQ7G3,2
356,ATQWZNGQCN1RA,2
356,A2V3P1XE33NYC3,2
356,A2UFD1I8ZO1V4G,3
356,AD317NO9623GZ,0
356,A1PAR1TMKFPKQE,2
356,A3E157ZN8XPUKJ,2
356,A1BHMDRWW9ZYSO,1
2,A3NU1SQPI1NXY4,3
2,AKBP92VUQ7G3,2
2,ATQWZNGQCN1RA,3
2,A2V3P1XE33NYC3,1
2,A2UFD1I8ZO1V4G,0
2,AD317NO9623GZ,0
2,AWRAXV1RIYR0M,3
2,A3E157ZN8XPUKJ,3
2,A1BHMDRWW9ZYSO,3
258,A3NU1SQPI1NXY4,0
258,AKBP92VUQ7G3,0
258,ATQWZNGQCN1RA,2
258,A2H321P1NSEW35,1
258,A2V3P1XE33NYC3,0
258,A2UFD1I8ZO1V4G,0
258,AD317NO9623GZ,3
258,A53VNQRRFQ785,0
258,A3KAJ085J9OR0Z,2
15,A3NU1SQPI1NXY4,0
15,AKBP92VUQ7G3,1
15,ATQWZNGQCN1RA,2
15,A2H321P1NSEW35,2
15,A2V3P1XE33NYC3,2
15,A2UFD1I8ZO1V4G,0
15,AD317NO9623GZ,3
15,A1C0Z73809FFDZ,0
15,A3E157ZN8XPUKJ,2
34,A3NU1SQPI1NXY4,1
34,AKBP92VUQ7G3,1
34,ATQWZNGQCN1RA,0
34,A2H321P1NSEW35,0
34,A2V3P1XE33NYC3,1
34,A2UFD1I8ZO1V4G,0
34,AD317NO9623GZ,1
34,A3E157ZN8XPUKJ,1
34,AM2W23THD4CI7,2
8,A3NU1SQPI1NXY4,2
8,AKBP92VUQ7G3,2
8,ATQWZNGQCN1RA,1
8,A2V3P1XE33NYC3,2
8,A2UFD1I8ZO1V4G,2
8,AD317NO9623GZ,2
8,A2AM6H3R1LSM9S,2
8,A3E157ZN8XPUKJ,0
8,AM2W23THD4CI7,2
453,A3NU1SQPI1NXY4,1
453,AKBP92VUQ7G3,3
453,ATQWZNGQCN1RA,2
453,A2V3P1XE33NYC3,3
453,A2UFD1I8ZO1V4G,1
453,AD317NO9623GZ,1
453,A1PAR1TMKFPKQE,1
453,A3E157ZN8XPUKJ,1
453,A1BHMDRWW9ZYSO,1
462,A3NU1SQPI1NXY4,3
462,AKBP92VUQ7G3,3
462,ATQWZNGQCN1RA,0
462,A2H321P1NSEW35,2
462,A2V3P1XE33NYC3,3
462,A2UFD1I8ZO1V4G,3
462,AD317NO9623GZ,3
462,A3E157ZN8XPUKJ,3
462,AM2W23THD4CI7,3
429,A3NU1SQPI1NXY4,2
429,AKBP92VUQ7G3,2
429,ATQWZNGQCN1RA,2
429,A2H321P1NSEW35,2
429,A2V3P1XE33NYC3,2
429,A2UFD1I8ZO1V4G,3
429,AD317NO9623GZ,2
429,A3E157ZN8XPUKJ,2
429,A2BERTY629PZDT,0
21,A3NU1SQPI1NXY4,3
21,AKBP92VUQ7G3,0
21,ATQWZNGQCN1RA,0
21,A2H321P1NSEW35,3
21,A2V3P1XE33NYC3,1
21,A2UFD1I8ZO1V4G,3
21,AD317NO9623GZ,1
21,A1PAR1TMKFPKQE,2
21,A3E157ZN8XPUKJ,3
488,A3NU1SQPI1NXY4,2
488,AKBP92VUQ7G3,2
488,ATQWZNGQCN1RA,2
488,A2H321P1NSEW35,0
488,A2V3P1XE33NYC3,2
488,A2UFD1I8ZO1V4G,2
488,AD317NO9623GZ,2
488,A3E157ZN8XPUKJ,2
488,AORFXVSW8DDHP,2
584,A3NU1SQPI1NXY4,1
584,AKBP92VUQ7G3,1
584,ATQWZNGQCN1RA,1
584,A2H321P1NSEW35,1
584,A2V3P1XE33NYC3,2
584,A2UFD1I8ZO1V4G,1
584,AD317NO9623GZ,1
584,A2AM6H3R1LSM9S,1
584,A3E157ZN8XPUKJ,1
417,A3NU1SQPI1NXY4,0
417,AKBP92VUQ7G3,2
417,ATQWZNGQCN1RA,0
417,A2H321P1NSEW35,0
417,A2V3P1XE33NYC3,0
417,A2UFD1I8ZO1V4G,0
417,AD317NO9623GZ,3
417,A1PAR1TMKFPKQE,1
417,A3E157ZN8XPUKJ,0
397,A3NU1SQPI1NXY4,2
397,AKBP92VUQ7G3,2
397,ATQWZNGQCN1RA,2
397,A2V3P1XE33NYC3,2
397,A2UFD1I8ZO1V4G,3
397,AD317NO9623GZ,2
397,A1PAR1TMKFPKQE,2
397,A3E157ZN8XPUKJ,0
397,A2BERTY629PZDT,2
10,A3NU1SQPI1NXY4,0
10,AKBP92VUQ7G3,0
10,ATQWZNGQCN1RA,0
10,A2H321P1NSEW35,0
10,A2V3P1XE33NYC3,3
10,A2UFD1I8ZO1V4G,1
10,AD317NO9623GZ,2
10,A3GLUDQZGEJL5G,0
10,A2BERTY629PZDT,2
181,A3NU1SQPI1NXY4,3
181,AKBP92VUQ7G3,3
181,ATQWZNGQCN1RA,2
181,A2V3P1XE33NYC3,3
181,A2UFD1I8ZO1V4G,0
181,AD317NO9623GZ,3
181,A1PAR1TMKFPKQE,3
181,A3E157ZN8XPUKJ,3
181,AM2W23THD4CI7,1
240,A3NU1SQPI1NXY4,0
240,AKBP92VUQ7G3,1
240,ATQWZNGQCN1RA,0
240,A2V3P1XE33NYC3,1
240,A2UFD1I8ZO1V4G,0
240,AD317NO9623GZ,0
240,A1PAR1TMKFPKQE,0
240,A3E157ZN8XPUKJ,0
240,AM2W23THD4CI7,0
254,A3NU1SQPI1NXY4,1
254,AKBP92VUQ7G3,2
254,ATQWZNGQCN1RA,1
254,A2V3P1XE33NYC3,1
254,A2UFD1I8ZO1V4G,1
254,AD317NO9623GZ,1
254,A1PAR1TMKFPKQE,1
254,A3E157ZN8XPUKJ,2
254,A1BHMDRWW9ZYSO,1
426,A3NU1SQPI1NXY4,1
426,AKBP92VUQ7G3,1
426,ATQWZNGQCN1RA,1
426,A2V3P1XE33NYC3,2
426,A2UFD1I8ZO1V4G,1
426,AD317NO9623GZ,1
426,A1PAR1TMKFPKQE,1
426,A2AM6H3R1LSM9S,1
426,A1BHMDRWW9ZYSO,1
252,A3NU1SQPI1NXY4,1
252,AKBP92VUQ7G3,1
252,ATQWZNGQCN1RA,3
252,A2H321P1NSEW35,1
252,A2V3P1XE33NYC3,0
252,A2UFD1I8ZO1V4G,3
252,AD317NO9623GZ,0
252,A1C0Z73809FFDZ,1
252,A2BERTY629PZDT,1
388,A3NU1SQPI1NXY4,1
388,AKBP92VUQ7G3,1
388,ATQWZNGQCN1RA,1
388,A2H321P1NSEW35,1
388,A2V3P1XE33NYC3,1
388,A2UFD1I8ZO1V4G,1
388,AD317NO9623GZ,1
388,A356EVHB3TU90R,2
388,A1C0Z73809FFDZ,1
416,A3NU1SQPI1NXY4,3
416,AKBP92VUQ7G3,0
416,ATQWZNGQCN1RA,3
416,A2V3P1XE33NYC3,0
416,A2UFD1I8ZO1V4G,3
416,AD317NO9623GZ,3
416,A1PAR1TMKFPKQE,3
416,A3E157ZN8XPUKJ,2
416,A3UX2FXA3NMJCS,3
436,A3NU1SQPI1NXY4,1
436,AKBP92VUQ7G3,1
436,ATQWZNGQCN1RA,1
436,A2H321P1NSEW35,1
436,A2V3P1XE33NYC3,1
436,A2UFD1I8ZO1V4G,0
436,AD317NO9623GZ,1
436,A3E157ZN8XPUKJ,1
436,AM2W23THD4CI7,1
391,A3NU1SQPI1NXY4,3
391,AKBP92VUQ7G3,3
391,ATQWZNGQCN1RA,3
391,A2V3P1XE33NYC3,1
391,A2UFD1I8ZO1V4G,3
391,AD317NO9623GZ,3
391,AWRAXV1RIYR0M,2
391,A3E157ZN8XPUKJ,3
391,A3UX2FXA3NMJCS,3
183,A3NU1SQPI1NXY4,1
183,AKBP92VUQ7G3,1
183,ATQWZNGQCN1RA,1
183,A2V3P1XE33NYC3,1
183,A2UFD1I8ZO1V4G,1
183,AD317NO9623GZ,1
183,A1PAR1TMKFPKQE,0
183,A3E157ZN8XPUKJ,1
183,AM2W23THD4CI7,2
318,A3NU1SQPI1NXY4,0
318,AKBP92VUQ7G3,3
318,ATQWZNGQCN1RA,0
318,A2H321P1NSEW35,2
318,A2V3P1XE33NYC3,2
318,A2UFD1I8ZO1V4G,0
318,AD317NO9623GZ,2
318,A356EVHB3TU90R,1
318,A3E157ZN8XPUKJ,0
123,A3NU1SQPI1NXY4,2
123,AKBP92VUQ7G3,3
123,ATQWZNGQCN1RA,2
123,A2V3P1XE33NYC3,1
123,A2UFD1I8ZO1V4G,2
123,AD317NO9623GZ,3
123,A2AM6H3R1LSM9S,2
123,A3E157ZN8XPUKJ,2
123,A1BHMDRWW9ZYSO,2
165,A3NU1SQPI1NXY4,3
165,AKBP92VUQ7G3,3
165,ATQWZNGQCN1RA,1
165,A2V3P1XE33NYC3,3
165,A2UFD1I8ZO1V4G,3
165,AD317NO9623GZ,3
165,A1PAR1TMKFPKQE,3
165,A2AM6H3R1LSM9S,2
165,A3E157ZN8XPUKJ,3
132,A3NU1SQPI1NXY4,1
132,AKBP92VUQ7G3,2
132,ATQWZNGQCN1RA,1
132,A2V3P1XE33NYC3,0
132,A2UFD1I8ZO1V4G,1
132,AD317NO9623GZ,0
132,A3E157ZN8XPUKJ,1
132,AM2W23THD4CI7,1
132,A3GLUDQZGEJL5G,1
51,A3NU1SQPI1NXY4,2
51,AKBP92VUQ7G3,2
51,ATQWZNGQCN1RA,2
51,A2V3P1XE33NYC3,0
51,A2UFD1I8ZO1V4G,2
51,AD317NO9623GZ,2
51,A1PAR1TMKFPKQE,3
51,A3E157ZN8XPUKJ,0
51,A2BERTY629PZDT,2
184,A3NU1SQPI1NXY4,2
184,AKBP92VUQ7G3,0
184,ATQWZNGQCN1RA,2
184,A2V3P1XE33NYC3,2
184,A2UFD1I8ZO1V4G,3
184,AD317NO9623GZ,2
184,A1PAR1TMKFPKQE,2
184,A3E157ZN8XPUKJ,0
184,AM2W23THD4CI7,2
146,A3NU1SQPI1NXY4,1
146,AKBP92VUQ7G3,1
146,ATQWZNGQCN1RA,1
146,A2H321P1NSEW35,1
146,A2V3P1XE33NYC3,1
146,A2UFD1I8ZO1V4G,3
146,AD317NO9623GZ,1
146,A1BHMDRWW9ZYSO,0
146,AY5QPUSEADPBG,1
220,A3NU1SQPI1NXY4,1
220,AKBP92VUQ7G3,2
220,ATQWZNGQCN1RA,1
220,A2H321P1NSEW35,1
220,A2V3P1XE33NYC3,0
220,A2UFD1I8ZO1V4G,1
220,AD317NO9623GZ,1
220,A1PAR1TMKFPKQE,1
220,A3E157ZN8XPUKJ,1
207,A3NU1SQPI1NXY4,3
207,AKBP92VUQ7G3,1
207,ATQWZNGQCN1RA,2
207,A2V3P1XE33NYC3,2
207,A2UFD1I8ZO1V4G,3
207,AD317NO9623GZ,1
207,A3E157ZN8XPUKJ,3
207,A1BHMDRWW9ZYSO,0
207,AY5QPUSEADPBG,3
247,A3NU1SQPI1NXY4,0
247,AKBP92VUQ7G3,3
247,ATQWZNGQCN1RA,0
247,A2V3P1XE33NYC3,0
247,A2UFD1I8ZO1V4G,3
247,AD317NO9623GZ,0
247,A1PAR1TMKFPKQE,0
247,A3E157ZN8XPUKJ,0
247,A3GLUDQZGEJL5G,0
206,A3NU1SQPI1NXY4,1
206,AKBP92VUQ7G3,3
206,ATQWZNGQCN1RA,3
206,A2V3P1XE33NYC3,1
206,A2UFD1I8ZO1V4G,1
206,AD317NO9623GZ,1
206,A3E157ZN8XPUKJ,1
206,A1BHMDRWW9ZYSO,1
206,AY5QPUSEADPBG,1
203,A3NU1SQPI1NXY4,2
203,AKBP92VUQ7G3,2
203,ATQWZNGQCN1RA,1
203,A2V3P1XE33NYC3,2
203,A2UFD1I8ZO1V4G,2
203,AD317NO9623GZ,2
203,A1PAR1TMKFPKQE,1
203,A3E157ZN8XPUKJ,1
203,A1KZOLS51I9SS7,1
376,A3NU1SQPI1NXY4,3
376,AKBP92VUQ7G3,3
376,ATQWZNGQCN1RA,3
376,A2V3P1XE33NYC3,3
376,A2UFD1I8ZO1V4G,2
376,AD317NO9623GZ,3
376,AWRAXV1RIYR0M,3
376,A1C0Z73809FFDZ,3
376,A1KZOLS51I9SS7,3
387,A3NU1SQPI1NXY4,2
387,AKBP92VUQ7G3,2
387,ATQWZNGQCN1RA,2
387,A2H321P1NSEW35,1
387,A2V3P1XE33NYC3,2
387,A2UFD1I8ZO1V4G,2
387,AD317NO9623GZ,0
387,A356EVHB3TU90R,3
387,A1C0Z73809FFDZ,2
361,A3NU1SQPI1NXY4,2
361,AKBP92VUQ7G3,2
361,ATQWZNGQCN1RA,2
361,A2V3P1XE33NYC3,2
361,A2UFD1I8ZO1V4G,3
361,AD317NO9623GZ,2
361,A2AM6H3R1LSM9S,2
361,A3E157ZN8XPUKJ,2
361,A1KZOLS51I9SS7,2
413,A3NU1SQPI1NXY4,0
413,AKBP92VUQ7G3,3
413,ATQWZNGQCN1RA,0
413,A2V3P1XE33NYC3,0
413,A2UFD1I8ZO1V4G,0
413,AD317NO9623GZ,0
413,A1PAR1TMKFPKQE,3
413,A3E157ZN8XPUKJ,0
413,A3UX2FXA3NMJCS,0
95,A3NU1SQPI1NXY4,0
95,AKBP92VUQ7G3,0
95,ATQWZNGQCN1RA,2
95,A2V3P1XE33NYC3,0
95,A2UFD1I8ZO1V4G,0
95,AD317NO9623GZ,0
95,A1PAR1TMKFPKQE,0
95,A2AM6H3R1LSM9S,0
95,A3E157ZN8XPUKJ,0
204,A3NU1SQPI1NXY4,0
204,AKBP92VUQ7G3,1
204,ATQWZNGQCN1RA,0
204,A2V3P1XE33NYC3,0
204,A2UFD1I8ZO1V4G,0
204,AD317NO9623GZ,2
204,A1PAR1TMKFPKQE,0
204,A3E157ZN8XPUKJ,3
204,A1KZOLS51I9SS7,0
65,A3NU1SQPI1NXY4,2
65,AKBP92VUQ7G3,0
65,ATQWZNGQCN1RA,2
65,A2V3P1XE33NYC3,2
65,A2UFD1I8ZO1V4G,3
65,AD317NO9623GZ,3
65,A1PAR1TMKFPKQE,2
65,A3E157ZN8XPUKJ,0
65,A1BHMDRWW9ZYSO,2
474,A3NU1SQPI1NXY4,2
474,AKBP92VUQ7G3,2
474,ATQWZNGQCN1RA,2
474,A2V3P1XE33NYC3,2
474,A2UFD1I8ZO1V4G,2
474,AD317NO9623GZ,2
474,A1C0Z73809FFDZ,2
474,A1PAR1TMKFPKQE,1
474,A3E157ZN8XPUKJ,1
291,A3NU1SQPI1NXY4,2
291,AKBP92VUQ7G3,2
291,ATQWZNGQCN1RA,2
291,A2H321P1NSEW35,2
